semana_inicio,venta_neta_total_eur,Yt_indexed,Yt_scaled,level_year,inv_paid_search,inv_social_paid,inv_video_online,inv_display,inv_email_crm,inv_radio_local,inv_exterior,inv_prensa,inv_digital_perf,inv_digital_awareness,inv_offline,inv_crm,logadstock_digital_perf,logadstock_digital_awareness,logadstock_offline,logadstock_crm,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,time_trend
2022-03-28,3069932.72,0.9923615374519416,3.06993272,3093562.7834615386,52266.61,45645.11,37622.52,19371.93,12539.98,20869.84,27657.95,19539.01,97911.72,56994.45,68066.8,12539.98,0.1973498210471047,0.24444991507067146,0.19714753419673756,0.2093624899773065,1.414213562373095,-1.5042796746621287e-16,-5.537976374676458e-16,-1.414213562373095,1,0,0,0,0,0,0,0.0,0.29623290822488485,0.5389850648006113,-0.6758726634375041,0.20818158956070731
2022-04-04,3131012.59,1.0121057205428872,3.1310125899999997,3093562.7834615386,43791.7,32638.61,30114.8,14886.93,7568.48,17987.9,20277.83,14150.26,76430.31,45001.729999999996,52415.990000000005,7568.48,0.3431254251476073,0.23195418751278976,0.372560063910676,0.24337580498494443,1.4039023532375932,-0.17046460798050667,-0.33844345812379034,-1.373119086479104,1,0,0,0,1,1,0,0.0,0.5038704647902633,0.3630928574327755,-0.7365322744319526,0.22483611672556408
2022-04-11,3071054.0,0.9927239933251484,3.071054,3093562.7834615386,39280.25,31432.61,25624.63,14426.21,10159.7,21038.65,22625.18,13135.21,70712.86,40050.84,56799.04,10159.7,0.4096241258657791,0.3228104431062283,0.3314126821475528,0.3586195671736649,1.373119086479104,-0.33844345812379023,-0.6572178126533419,-1.2522239203637489,0,0,0,0,1,1,0,0.0428571428571428,0.6107566160676683,0.23881536030626263,-0.3765193439041635,0.24149064389042044
2022-04-18,3079957.05,0.9956019210166748,3.07995705,3093562.7834615386,35931.15,29703.65,25423.39,14267.49,5919.0,18889.0,18309.37,15191.73,65634.8,39690.88,52390.09999999999,5919.0,0.30867743175062895,0.24791276006140334,0.15892527205662005,0.1569303609809271,1.3223126514448469,-0.5014870405393328,-0.9377970568010312,-1.0585540516456038,0,0,0,0,0,0,0,0.0571428571428571,0.8271243880795456,-0.02462075819815628,-0.6058350021543429,0.2581451710552772
2022-04-25,3075497.68,0.9941604212598768,3.0754976800000002,3093562.7834615386,48724.36,35400.26,30801.28,18023.72,10356.13,22533.8,28037.81,20555.21,84124.62,48825.0,71126.82,10356.13,0.18463569439546326,0.12513377855637164,0.057633186475619255,0.14895607990299495,1.2522239203637486,-0.6572178126533424,-1.1638749447610492,-0.803364869133238,1,0,0,0,0,0,1,0.0,0.953830487938192,-0.056930226167400205,-0.6412631921339228,0.27479969822013356
2022-05-02,3081952.44,0.9962469345947628,3.08195244,3093562.7834615386,67253.08,57594.67,42927.75,23972.72,13458.95,25955.83,37505.77,22896.97,124847.75,66900.47,86358.57,13458.95,0.045353525590200956,0.020475820223399076,-0.06566330197907719,-0.11879426235012784,1.1638749447610492,-0.8033648691332377,-1.3223126514448469,-0.5014870405393336,1,0,0,0,0,0,0,0.0,1.028627198655493,-0.07569921170970004,-0.7143524412094425,0.29145422538499033
2022-05-09,3086944.27,0.9978605530500556,3.08694427,3093562.7834615386,38394.8,31106.6,21825.22,13369.62,8619.66,17656.87,20371.92,12509.02,69501.4,35194.840000000004,50537.81,8619.66,0.07227964942493896,0.053262079042839576,0.009265893513784668,-0.05866554567886293,1.0585540516456038,-0.9377970568010312,-1.4039023532375934,-0.17046460798050767,0,0,0,0,0,0,0,0.0,1.1586366232776788,-0.4572458749481606,-0.6322572866979371,0.3081087525498467
2022-05-16,3086588.16,0.9977454398214172,3.0865881600000002,3093562.7834615386,43425.65,28729.21,21953.66,12326.59,8053.98,19079.75,17720.57,19564.48,72154.86,34280.25,56364.8,8053.98,0.39172540376204107,0.3050714590266444,0.20622207126753625,0.1780694785457634,0.9377970568010313,-1.0585540516456036,-1.4039023532375934,0.1704646079805074,0,0,0,0,0,0,1,0.0,1.179636330703041,-0.6674585130219166,-0.5730862551143953,0.3247632797147035
2022-05-23,3092290.55,0.999588748135858,3.09229055,3093562.7834615386,34854.82,34646.62,23517.3,14563.61,7731.92,21984.33,21746.91,15337.88,69501.44,38080.91,59069.12,7731.92,0.24363441484792991,0.11068266440935888,0.03889086661349459,0.0725986516614306,0.8033648691332378,-1.1638749447610492,-1.3223126514448469,0.5014870405393331,1,0,0,0,0,0,0,0.0,1.3731167811389613,-0.6024373845360931,-0.611342745974698,0.3414178068795602
2022-05-30,3077180.71,0.994704463879279,3.07718071,3093562.7834615386,46370.29,40501.69,27096.26,14833.76,6347.4,20157.36,19928.35,18224.46,86871.98000000001,41930.02,58310.17,6347.4,0.14233965642504345,-0.06131533621631012,-0.04384846592410557,-0.04819229885636942,0.6572178126533432,-1.252223920363748,-1.1638749447610504,0.8033648691332363,1,0,0,0,0,0,1,0.0,1.3374880640464932,-0.9786214804767538,1.0514748849786493,0.3580723340444166
2022-06-06,3090500.72,0.9990101822151763,3.09050072,3093562.7834615386,52445.02,48548.42,41851.2,25335.28,14280.19,26018.59,26159.95,27492.04,100993.44,67186.48,79670.58,14280.19,0.040073915524833525,-0.1520689951429259,-0.085455142367318,-0.16694148997646424,0.5014870405393335,-1.3223126514448469,-0.9377970568010321,1.058554051645603,0,0,0,0,0,0,0,0.0,1.4229026043608877,-0.9489932961564101,1.780060077646942,0.37472686120927295
2022-06-13,3078424.96,0.99510667003674,3.07842496,3093562.7834615386,48780.42,39148.64,33650.63,15771.65,9038.18,21353.49,24178.32,18834.86,87929.06,49422.28,64366.67,9038.18,0.08871722048780027,-0.1743958167013918,-0.12609898891860907,-0.3534547230727932,0.33844345812379045,-1.373119086479104,-0.6572178126533424,1.2522239203637486,0,0,0,0,0,0,0,0.0,1.4467337330121415,-1.0740751783775917,1.697518349312164,0.3913813883741297
2022-06-20,3114506.95,1.0067702413057305,3.11450695,3093562.7834615386,52763.45,41288.41,32562.11,20800.72,9169.09,22977.35,27819.27,16684.67,94051.86,53362.83,67481.29,9169.09,0.2317544874587162,0.1346885400162537,0.04049756083109583,0.0031997935819330085,0.170464607980507,-1.4039023532375932,-0.3384434581237909,1.373119086479104,1,0,0,0,0,0,0,0.0857142857142857,1.3341847392829538,-0.9579755963802243,1.74641818296045,0.4080359155389861
2022-06-27,3109687.69,1.0052124064281696,3.10968769,3093562.7834615386,52390.38,38630.73,30583.68,15005.26,9341.22,24444.39,24965.72,14840.66,91021.11,45588.94,64250.770000000004,9341.22,0.24908184845061185,0.15182813800285783,0.03147246614851323,-0.04323598785287739,-4.869601055442753e-16,-1.414213562373095,8.107396792115883e-16,1.414213562373095,1,1,0,0,0,1,1,0.0,1.3634427586171662,-1.5489305125977708,1.7882472644069292,0.4246904427038428
2022-07-04,3060107.85,0.989185629708118,3.06010785,3093562.7834615386,66043.63,49123.39,44975.77,26759.61,13103.89,35858.62,42500.69,23298.12,115167.02,71735.38,101657.43,13103.89,0.30741240797709446,0.21473013398452134,0.05284816135128552,-0.07245158015060703,-0.17046460798050678,-1.4039023532375932,0.33844345812378995,1.373119086479104,1,1,0,0,0,1,1,0.0,1.2999717328034308,-1.135074381390065,1.747757904430266,0.4413449698686996
2022-07-11,3098996.2,1.0017563621360812,3.0989962,3093562.7834615386,62934.92,44457.53,45504.18,21949.9,13137.26,24656.3,39798.22,24725.94,107392.45,67454.08,89180.46,13137.26,0.3318607524742785,0.16789390661564796,0.040305348796434035,-0.08513751519902547,-0.33844345812379023,-1.373119086479104,0.6572178126533416,1.252223920363749,0,1,0,0,0,1,0,0.0,1.242163549441479,-1.2128316072081633,1.7573592416306147,0.45799949703355597
2022-07-18,3090648.75,0.9990580331916594,3.09064875,3093562.7834615386,80877.57,54040.99,46786.6,26545.62,16777.23,36593.69,32562.53,32877.85,134918.56,73332.22,102034.07,16777.23,0.5226251755836957,0.45139479682609396,0.3650043939318083,0.1362795123264245,-0.5014870405393332,-1.3223126514448469,0.9377970568010312,1.0585540516456033,0,1,0,0,0,1,0,0.0,1.106727234136334,-1.5723917445256455,1.7142648676848644,0.47465402419841274
2022-07-25,3096410.26,1.00092045215752,3.09641026,3093562.7834615386,75000.14,54096.43,45184.67,30527.09,17940.37,43840.44,46126.09,29299.26,129096.57,75711.76,119265.79,17940.37,0.6177977582794142,0.6194250198354124,0.5076947574242625,0.3098631111036273,-0.6572178126533419,-1.2522239203637489,1.1638749447610484,0.803364869133239,1,1,0,0,0,1,0,0.0,1.0517504720002737,-1.3687482513916949,1.836774953202488,0.49130855136326906
2022-08-01,3088268.88,0.9982887357289658,3.0882688799999998,3093562.7834615386,39884.73,33716.869999999995,30185.17,13675.11,10016.16,20274.52,23353.97,20747.91,73601.6,43860.28,64376.40000000001,10016.16,0.8775430351787699,0.8172016780544492,0.726014911619089,0.6511146888472059,-0.8033648691332375,-1.1638749447610492,1.3223126514448467,0.5014870405393339,1,1,0,0,0,1,0,0.0,0.9493474043305307,-1.406688415023629,1.7447807456084523,0.5079630785281258
2022-08-08,3069749.39,0.9923022756839308,3.06974939,3093562.7834615386,43521.67,35333.81,24652.88,16686.04,9715.74,20188.83,23814.41,16892.14,78855.48,41338.92,60895.380000000005,9715.74,1.0404411381751417,0.9970211591494561,1.0314628642096448,0.9729577475671793,-0.937797056801031,-1.0585540516456038,1.403902353237593,0.17046460798050797,0,1,0,0,0,1,0,0.0,0.8594497804084743,-1.2495651931980931,1.807449938807625,0.5246176056929822
2022-08-15,3094679.6,1.000361013050853,3.0946796,3093562.7834615386,36273.71,37216.44,25243.91,14932.37,6714.88,21338.59,24885.5,16834.8,73490.15,40176.28,63058.89,6714.88,0.8074426575976509,0.7866489247977091,0.8377729595439134,0.8031474830103812,-1.0585540516456033,-0.9377970568010313,1.403902353237593,-0.17046460798050697,0,1,0,0,0,1,0,0.0285714285714285,0.697586866995008,-1.2081393608225883,1.7826650916160287,0.5412721328578389
2022-08-22,3099185.66,1.001817605438145,3.0991856600000003,3093562.7834615386,60881.84,45552.08,48651.06,27809.49,13450.73,35209.07,34146.3,29373.379999999997,106433.92,76460.55,98728.75,13450.73,0.6506785543191348,0.5835038258891303,0.6494289162804867,0.6471819997154277,-1.1638749447610492,-0.803364869133238,1.3223126514448467,-0.5014870405393328,1,0,0,0,0,1,1,0.0857142857142857,0.5524765291680683,-1.3013139676218612,1.6831535579969141,0.5579266600226953
2022-08-29,3088581.36,0.9983897454778776,3.08858136,3093562.7834615386,47029.06,34549.07,30297.67,24130.96,9090.34,24837.85,31868.54,18115.35,81578.13,54428.63,74821.73999999999,9090.34,0.48470998051859754,0.4019547213736903,0.5129198690488328,0.3466935450292189,-1.252223920363748,-0.6572178126533433,1.1638749447610501,-0.8033648691332362,1,0,0,0,0,1,0,0.0,0.30260360598314046,-1.0287614847111828,0.3641233419924734,0.5745811871875521
2022-09-05,3076328.13,0.9944288657874744,3.07632813,3093562.7834615386,38103.99,29088.07,26255.65,11696.09,10196.85,18461.61,19446.3,20770.04,67192.06,37951.740000000005,58677.950000000004,10196.85,0.5813043770059096,0.6855979036911021,0.7028563008440168,0.4920787066008148,-1.3223126514448469,-0.5014870405393336,0.9377970568010318,-1.058554051645603,1,0,0,0,0,0,0,0.0,0.18344796272687264,-1.1378897292214107,-0.6706626354993304,0.5912357143524085
2022-09-12,3092138.72,0.9995396688022136,3.0921387200000003,3093562.7834615386,66873.78,39968.49,41370.66,20508.36,12313.54,30186.96,26521.8,21088.98,106842.26999999999,61879.020000000004,77797.73999999999,12313.54,0.48496365525141677,0.6535005979471982,0.6551803409208315,0.3568019321015337,-1.373119086479104,-0.33844345812379056,0.6572178126533424,-1.2522239203637486,0,0,0,0,0,0,1,0.0,0.008843653796895216,-0.8009864387371333,-0.5407096529271741,0.6078902415172652
2022-09-19,3143914.1,1.0162761579650634,3.1439141,3093562.7834615386,33982.88,31812.53,28157.72,11517.05,8407.64,24489.89,22798.75,15180.01,65795.41,39674.770000000004,62468.65,8407.64,0.3034077207101908,0.43305951164027795,0.48028642727097276,0.31175001401137803,-1.4039023532375932,-0.17046460798050767,0.33844345812379195,-1.3731190864791039,1,0,0,0,0,0,1,0.0,-0.1518395007724497,-0.9441669855883901,-0.4103845255022912,0.6245447686821216
2022-09-26,3102521.4,1.002895889679807,3.1025214,3093562.7834615386,40440.31,34975.57,26782.85,17485.63,11444.56,19418.18,19566.1,22511.82,75415.88,44268.479999999996,61496.1,11444.56,0.441831734968198,0.5397532816325,0.5017786354122921,0.39927745979859425,-1.414213562373095,-1.827918982236551e-16,4.206217685000614e-16,-1.414213562373095,1,0,0,0,0,0,0,0.0,-0.29152294791643096,-0.6675925772043614,-0.6964150593080166,0.6411992958469783
2022-10-03,3079041.46,0.9953059548236192,3.07904146,3093562.7834615386,42601.63,39119.12,25945.2,14094.73,8781.26,20152.27,24891.78,18592.85,81720.75,40039.93,63636.9,8781.26,0.2577159565900882,0.359828842560069,0.38729752076745383,0.24060372768653487,-1.4039023532375932,0.1704646079805074,-0.3384434581237912,-1.373119086479104,1,0,0,0,0,0,1,0.0,-0.49467742087414834,-0.49062785637696543,-0.5061001816235929,0.6578538230118347
2022-10-10,3111112.04,1.005672830250054,3.11111204,3093562.7834615386,40288.08,37552.12,24367.51,16350.49,9110.26,19289.42,17950.22,18483.94,77840.20000000001,40718.0,55723.58,9110.26,0.1779525345813553,0.2688756657802661,0.285580773830596,0.29223608436983,-1.373119086479104,0.3384434581237901,-0.6572178126533416,-1.252223920363749,0,0,0,0,0,0,0,0.0,-0.5741931669679351,-0.41032341109241166,-0.5917679267212744,0.6745083501766914
2022-10-17,3120931.47,1.008846979503625,3.1209314700000004,3093562.7834615386,49532.369999999995,37322.08,30265.19,16403.3,8383.71,28393.5,26657.07,22889.34,86854.45,46668.49,77939.91,8383.71,0.16032868044539939,0.14211349403946896,0.22209465029222714,0.1753632647976522,-1.3223126514448469,0.5014870405393331,-0.9377970568010313,-1.0585540516456036,0,0,0,0,0,0,0,0.0,-0.7910328425174613,-0.19769761773464695,-0.6388070361059268,0.6911628773415475
2022-10-24,3103637.95,1.0032568165715996,3.10363795,3093562.7834615386,54075.95,44897.36,38687.3,18867.56,14171.07,31176.58,27391.8,19303.75,98973.31,57554.86,77872.13,14171.07,0.11728505603511367,0.04744736546117159,0.09928293514706622,0.10028030958482283,-1.2522239203637489,0.6572178126533419,-1.1638749447610484,-0.8033648691332392,1,0,0,0,0,0,0,0.0,-0.8450657975782248,-0.0439260004702359,-0.5530648620376998,0.7078174045064046
2022-10-31,3145788.8,1.0168821582731944,3.1457887999999996,3093562.7834615386,71965.47,53748.83,52173.27,28034.29,10686.91,38678.24,36883.19,27538.11,125714.3,80207.56,103099.54,10686.91,0.1499537988976793,0.04721722018138733,0.20123715733351102,-0.005190112339505424,-1.1638749447610501,0.8033648691332363,-1.3223126514448458,-0.5014870405393362,1,0,0,0,0,0,0,0.0,-1.0675683155795337,0.10810278242239103,-0.6840598501974909,0.724471931671261
2022-11-07,3079175.31,0.995349222088378,3.07917531,3093562.7834615386,81249.0,68051.73,64142.79,29755.53,20753.06,46990.76,47921.36,31037.51,149300.72999999998,93898.32,125949.62999999999,20753.06,0.26496992588625834,0.18468938630540005,0.28100440843194946,0.2615987922620584,-1.0585540516456033,0.9377970568010315,-1.4039023532375934,-0.1704646079805068,0,0,0,0,0,0,0,0.0,-1.1364662320762278,0.43830286378441824,-0.45541405268221935,0.7411264588361177
2022-11-14,3085428.87,0.9973706971440752,3.0854288700000003,3093562.7834615386,71997.07,55251.12,56940.53,26683.94,16704.66,37822.9,37069.96,29503.1,127248.19,83624.47,104395.95999999999,16704.66,0.5447603389872203,0.5645720738919624,0.5607123494415129,0.2642193166856045,-0.937797056801032,1.058554051645603,-1.4039023532375934,0.17046460798050572,0,0,1,0,0,0,1,0.0,-1.255385923563672,0.4837506216332726,-0.5224745551435669,0.7577809860009744
2022-11-21,3111419.92,1.0057723530402962,3.11141992,3093562.7834615386,53355.01,39603.08,50553.99,22415.74,10420.98,30149.39,28616.72,24980.06,92958.09,72969.73,83746.17,10420.98,0.9167595419617625,1.003810024086826,0.9591160657930975,0.8350294854866404,-0.803364869133238,1.1638749447610492,-1.3223126514448469,0.5014870405393328,1,0,1,0,0,0,1,0.0,-1.3216883706032985,0.6465045391214986,-0.676542524172412,0.7744355131658308
2022-11-28,3069111.39,0.9920960409815318,3.06911139,3093562.7834615386,94910.56,73849.24,70707.37,34201.840000000004,17747.2,46207.46,44433.68,33223.36,168759.8,104909.20999999999,123864.5,17747.2,1.0591715926901195,1.226420989498653,1.0957478331458064,1.0490326967712447,-0.6572178126533423,1.2522239203637486,-1.163874944761049,0.8033648691332382,1,0,1,1,0,0,1,0.0,-1.4181926440524344,0.5540002532344512,-0.7217209092934309,0.7910900403306876
2022-12-05,3106167.95,1.004074643839734,3.10616795,3093562.7834615386,54322.03,45202.16,47918.21,21134.15,17446.89,35656.82,36639.92,28063.11,99524.19,69052.36,100359.84999999999,17446.89,0.9507434093646547,1.2886945752140224,1.0438863805811982,0.887471644141677,-0.5014870405393337,1.3223126514448469,-0.9377970568010323,1.058554051645603,1,0,0,1,0,0,0,0.0,-1.423619534735393,0.7682348167815559,-0.5622196254147763,0.807744567495544
2022-12-12,3078071.88,0.994992536261312,3.07807188,3093562.7834615386,62702.31,55018.58,45320.82,24925.84,12400.34,40999.04,41870.56,24989.8,117720.89,70246.66,107859.40000000001,12400.34,1.3456196971331897,1.65988333067304,1.309395158263559,1.1433980252828928,-0.3384434581237908,1.373119086479104,-0.6572178126533428,1.2522239203637486,0,0,0,1,0,0,0,0.0,-1.4516977952254841,1.2465758197453047,-0.7881115510198704,0.8243990946604007
2022-12-19,3118972.68,1.0082137969445149,3.11897268,3093562.7834615386,65864.25,53353.96,48689.34,21736.5,11342.42,39749.92,39863.85,32133.88,119218.20999999999,70425.84,111747.65,11342.42,1.2260839366598708,1.5957133336998839,1.3415725523379651,1.3258465884688084,-0.17046460798050792,1.4039023532375932,-0.33844345812379245,1.3731190864791039,1,0,0,1,0,1,1,0.0,-1.3901143835623433,1.2613228798142546,-0.507216616181773,0.8410536218252571
2022-12-26,3122698.54,1.0094181882114124,3.12269854,3093562.7834615386,73539.43000000001,65735.95,63992.15,35650.619999999995,16412.41,39931.32,42563.62,30854.31,139275.38,99642.76999999999,113349.25,16412.41,1.2432370812423204,1.5558214286177607,1.422460826979951,1.216968391523658,8.775772111349588e-16,1.414213562373095,1.720431223664411e-15,1.414213562373095,1,0,0,0,0,1,1,0.0,-1.4139455122135969,1.1925479542199713,-0.5949683724547239,0.8577081489901138
2023-01-02,3398300.25,1.002850342748946,3.39830025,3388641.460384615,78896.2,67969.64,50637.54,27456.79,23138.52,40726.14,38822.79,35155.26,146865.84,78094.33,114704.19,23138.52,1.2662307059954085,1.5255168435999753,1.5145820194138828,1.0737489611658133,0.170464607980507,1.4039023532375932,0.3384434581237905,1.373119086479104,1,1,0,0,0,0,0,0.0,-1.301396518484409,1.3453811222072676,-0.6388070361059268,0.8743626761549702
2023-01-09,3371977.46,0.9950823949422126,3.37197746,3388641.460384615,78148.56999999999,49074.37,33196.65,23002.77,11910.38,35100.18,35535.05,28808.58,127222.94,56199.42,99443.81000000001,11910.38,1.4075290766080617,1.7885966829014859,1.5987289866430225,1.2195282519904864,0.3384434581237906,1.373119086479104,0.6572178126533424,1.2522239203637486,0,1,0,0,0,0,0,0.0,-1.1213653188714727,1.5494268078885522,-0.5055047498592301,0.8910172033198266
2023-01-16,3384541.33,0.998790037118843,3.3845413300000002,3388641.460384615,50623.119999999995,35080.16,35968.63,17060.78,11514.36,31110.84,38527.8,24724.74,85703.28,53029.409999999996,94363.38,11514.36,1.5634090106068923,1.7875131857801374,1.6747775798262108,1.6601452465499205,0.5014870405393332,1.3223126514448469,0.9377970568010312,1.0585540516456033,0,1,0,0,0,0,1,0.0,-1.16737591379221,1.3676357764931377,-0.637765030518292,0.9076717304846833
2023-01-23,3382116.49,0.9980744583158484,3.38211649,3388641.460384615,80184.88,50174.7,46316.36,34804.01,12928.62,28577.51,46579.83,27354.12,130359.58,81120.37,102511.45999999999,12928.62,1.5702636831100691,1.5724602616186272,1.6275987981327926,1.466629989246228,0.6572178126533426,1.2522239203637486,1.163874944761049,0.8033648691332378,1,1,0,0,0,0,0,0.0,-1.0236812865782152,1.355435935890642,-0.7896745594013224,0.9243262576495401
2023-01-30,3417486.43,1.0085122518722034,3.4174864300000003,3388641.460384615,65809.74,38946.3,33142.69,24542.91,16739.89,29365.1,33627.24,22455.19,104756.04000000001,57685.600000000006,85447.53,16739.89,1.3254447512781224,1.3621974640624253,1.5532122080821236,1.2875104592372892,0.8033648691332378,1.1638749447610492,1.3223126514448467,0.5014870405393331,1,1,0,0,0,0,0,0.0,-0.950536238242684,1.4526324681632647,-0.7025926638632795,0.9409807848143965
2023-02-06,3375334.59,0.9960730957995464,3.37533459,3388641.460384615,63162.41,43506.19,39244.44,18916.87,11833.09,28747.67,34045.49,27675.89,106668.6,58161.31,90469.04999999999,11833.09,1.3999301290964905,1.4794215902899683,1.5518642705595966,1.2126731305022862,0.9377970568010313,1.0585540516456033,1.403902353237593,0.1704646079805071,0,1,0,0,0,0,0,0.0,-0.8066056592598647,1.3219198902793932,-0.5784451409936595,0.9576353119792532
2023-02-13,3364502.16,0.9928764076498446,3.3645021600000002,3388641.460384615,52940.68,40663.25,27473.12,17180.84,12819.72,28581.87,30476.6,25079.22,93603.93,44653.96,84137.69,12819.72,1.302791952524118,1.333658404250424,1.4269421633768382,1.3446642359624692,1.0585540516456033,0.9377970568010315,1.403902353237593,-0.17046460798050667,0,0,0,0,0,0,0,0.0,-0.7518648488926288,1.3953870622592517,-0.560358901151143,0.9742898391441096
2023-02-20,3350684.69,0.9887988237090426,3.35068469,3388641.460384615,39059.13,35092.770000000004,32822.88,13123.73,8850.82,21941.14,17854.37,20176.02,74151.9,45946.61,59971.53,8850.82,1.2359223704069036,1.2195049029110203,1.362461145333705,1.203497543449817,1.1638749447610492,0.8033648691332378,1.3223126514448467,-0.5014870405393328,1,0,0,0,0,0,0,0.0,-0.5208680672136445,1.2239189729120996,-0.5471849733646184,0.9909443663089663
2023-02-27,3350916.79,0.9888673172344608,3.35091679,3388641.460384615,35755.61,28442.34,25502.66,12886.5,8004.63,18146.01,17612.63,12637.01,64197.95,38389.16,48395.65,8004.63,1.0991236257426484,0.9801770507394797,1.262901320548784,1.1391400956380195,1.2522239203637484,0.6572178126533428,1.1638749447610492,-0.8033648691332377,1,0,0,0,0,0,0,0.0,-0.27382656525460886,1.2385319687986054,-0.5146595132363065,1.0075988934738227
2023-03-06,3393195.88,1.0013440252291748,3.39319588,3388641.460384615,36307.26,37697.29,28608.23,13826.1,10193.37,22675.29,26395.62,19847.8,74004.55,42434.33,68918.71,10193.37,0.8598643260609378,0.7963435138330192,0.9949170988514331,0.8779286496222078,1.3223126514448469,0.5014870405393331,0.9377970568010312,-1.0585540516456036,0,0,0,0,0,0,1,0.0,-0.21955765842502148,1.2776787100725437,-0.5835807399612875,1.0242534206386795
2023-03-13,3369774.3,0.9944322346860284,3.3697743,3388641.460384615,49222.91,28920.1,23938.84,20556.49,8673.77,20547.4,20660.86,15849.23,78143.01000000001,44495.33,57057.490000000005,8673.77,0.5931314002386393,0.5569265249889477,0.6766909710837872,0.6135903931425776,1.373119086479104,0.3384434581237911,0.6572178126533432,-1.252223920363748,0,0,0,0,0,0,0,0.0857142857142857,-0.023953642069681893,0.7768149244580359,-0.697382635925106,1.040907947803536
2023-03-20,3403015.73,1.004241897463461,3.40301573,3388641.460384615,51422.12,35921.99,44170.6,21558.17,9297.05,27730.22,25472.39,21042.12,87344.11,65728.76999999999,74244.73,9297.05,0.44111639145436615,0.4073387700750218,0.5846773838137989,0.5193012260271548,1.4039023532375932,0.1704646079805071,0.3384434581237904,-1.373119086479104,1,0,0,0,0,0,0,0.0,0.19548150293691088,0.7247980216693773,-0.5419005164558994,1.0575624749683925
2023-03-27,3409056.52,1.006024555815081,3.40905652,3388641.460384615,39208.84,34681.5,27327.6,13950.93,9504.18,23403.97,23128.46,18883.65,73890.34,41278.53,65416.08,9504.18,0.34663343943894215,0.31026252971815815,0.4083190939447521,0.35481816336687166,1.414213562373095,-1.5042796746621287e-16,-5.537976374676458e-16,-1.414213562373095,1,0,0,0,1,1,0,0.0,0.402411204195817,0.884468462961368,-0.6127568964150593,1.0742170021332493
2023-04-03,3379011.26,0.9971580940334944,3.37901126,3388641.460384615,62851.78,43781.7,41263.08,19043.0,14987.88,25153.26,35247.99,24834.94,106633.48,60306.08,85236.19,14987.88,0.33668477741116554,0.4893885072504848,0.4138465969994605,0.25706391656016625,1.4039023532375932,-0.17046460798050667,-0.33844345812379034,-1.373119086479104,1,0,0,0,1,1,1,0.0,0.5151961496938292,0.48643190528217223,-0.4388163922506093,1.0908715292981057
2023-04-10,3363306.27,0.9925234963094208,3.36330627,3388641.460384615,35573.75,30675.64,22952.46,12186.48,8124.08,14848.85,17279.04,13932.89,66249.39,35138.94,46060.78,8124.08,0.2308426404144425,0.33794507356047165,0.34155203187916433,0.190156084886871,1.373119086479104,-0.33844345812379023,-0.6572178126533419,-1.2522239203637489,0,0,0,0,0,0,0,0.0285714285714285,0.6190149279765194,0.42154484097879413,-0.5247818532304721,1.1075260564629625
2023-04-17,3385267.66,0.9990043796535996,3.3852676600000002,3388641.460384615,50125.91,41218.53,31758.15,17922.68,13113.66,28533.02,28209.52,15862.34,91344.44,49680.83,72604.88,13113.66,0.38363327555461635,0.4462966959611755,0.4556089157665221,0.4588831931884284,1.3223126514448469,-0.5014870405393328,-0.9377970568010312,-1.0585540516456038,0,0,0,0,0,0,0,0.0714285714285714,0.864404767553784,0.25972937276768226,-0.6260052531721289,1.124180583627819
2023-04-24,3392549.7,1.001153335241003,3.3925497,3388641.460384615,42306.95,30876.84,27700.2,17206.15,7030.83,25394.16,23888.47,18197.8,73183.79,44906.350000000006,67480.43000000001,7030.83,0.21313971886357683,0.22686535095923957,0.2047314221265229,0.27282725831212595,1.2522239203637486,-0.6572178126533424,-1.1638749447610492,-0.803364869133238,1,0,0,0,0,0,1,0.0,0.8861123302856191,0.015196303988008647,-0.5658666449714975,1.1408351107926755
2023-05-01,3420296.22,1.0093414307726118,3.42029622,3388641.460384615,48893.7,39564.42,34446.38,22154.54,11148.68,26426.43,29441.9,21694.27,88458.12,56600.92,77562.6,11148.68,0.25921399330649564,0.22868486042062808,0.23709992636804372,0.41498692735794684,1.1638749447610492,-0.8033648691332377,-1.3223126514448469,-0.5014870405393336,1,0,0,0,0,0,0,0.0,0.8988537258021315,0.0020580141083982296,-0.6714813541753292,1.157489637957532
2023-05-08,3397008.11,1.0024690276953747,3.39700811,3388641.460384615,58090.21,42890.97,35335.99,24141.28,11726.85,31580.54,37707.79,27358.04,100981.18,59477.27,96646.37,11726.85,0.16264239148156479,0.17059809784331503,0.2173237504544216,0.17133275831920197,1.0585540516456038,-0.9377970568010312,-1.4039023532375934,-0.17046460798050767,0,0,0,0,0,0,0,0.0,1.1794003789342165,-0.15064108969645326,-0.5289498755810113,1.1741441651223887
