semana_inicio,venta_neta_total_eur,Yt_indexed,Yt_scaled,level_year,inv_paid_search,inv_social_paid,inv_video_online,inv_display,inv_email_crm,inv_radio_local,inv_exterior,inv_prensa,inv_digital_perf,inv_digital_awareness,inv_offline,inv_crm,logadstock_digital_perf,logadstock_digital_awareness,logadstock_offline,logadstock_crm,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,time_trend,logadstock_digital_perf__C1,logadstock_digital_awareness__C1,logadstock_offline__C1,logadstock_crm__C1,logadstock_digital_perf__C2,logadstock_digital_awareness__C2,logadstock_offline__C2,logadstock_crm__C2,logadstock_digital_perf__C3,logadstock_digital_awareness__C3,logadstock_offline__C3,logadstock_crm__C3,logadstock_digital_perf__C4,logadstock_digital_awareness__C4,logadstock_offline__C4,logadstock_crm__C4,logadstock_digital_perf__C6,logadstock_digital_awareness__C6,logadstock_offline__C6,logadstock_crm__C6,logadstock_digital_perf__C7,logadstock_digital_awareness__C7,logadstock_offline__C7,logadstock_crm__C7,logadstock_digital_perf__C8,logadstock_digital_awareness__C8,logadstock_offline__C8,logadstock_crm__C8,logadstock_paid_search__C9,logadstock_social_paid__C9,logadstock_video_online__C9,logadstock_display__C9,logadstock_email_crm__C9,logadstock_radio_local__C9,logadstock_exterior__C9,logadstock_prensa__C9,logadstock_digital_perf__C10,logadstock_digital_awareness__C10,logadstock_offline__C10,logadstock_crm__C10
2024-02-12,3805153.98,0.9963146738028154,3.80515398,3819229.085,52197.76,38581.88,35504.37,19854.64,13899.58,23988.47,28904.75,23666.88,90779.64,55359.01,76560.1,13899.58,1.6877049958340984,1.4661737158893862,1.5202959124045683,1.5237972840963239,1.0585540516456033,0.9377970568010315,1.403902353237593,-0.17046460798050667,0,0,0,0,0,0,0,0.0,-0.6867421606971233,1.4407007559256606,-0.6743840840265972,1.8403252517166513,1.4976826686357962,1.42131656854423,1.3359678336705918,1.4957974890045962,1.5159160813384944,1.4401202731863718,1.3531687625655502,1.5151049017572757,0.36881530378123556,0.3353202188007076,0.21394666285030575,0.3193523627085558,0.912730816208096,0.8443876136605518,0.7847266627247395,0.8554802558661946,1.4976826686357962,1.42131656854423,0.8038340961325696,1.326263153718414,1.6002071762128787,1.5004583715064221,1.2491680670449266,0.8888290369366478,0.5645563582154165,1.3752119285042037,1.3504614151360097,0.5181162069997148,1.57128488828501,1.3972852539615992,1.5033948885602597,1.262985652800749,1.4957974890045962,1.3649634389216292,1.3321457768048721,1.2974562469751947,0.7873527335896564,0.36499419356852986,0.9500932366058588,1.013111940528617
2024-02-19,3846860.04,1.0072346943283712,3.84686004,3819229.085,51737.76,39385.07,31284.11,17637.72,8612.98,27464.66,27039.120000000003,22535.22,91122.83,48921.83,77039.0,8612.98,1.5446990176134063,1.3256596852654288,1.2654770661932262,1.3103719070539868,1.1638749447610492,0.8033648691332378,1.3223126514448467,-0.5014870405393328,1,0,0,0,0,0,0,0.0,-0.5180366459877535,1.2917554492292689,-0.6313641390513929,1.8569797788815083,1.4721679139407118,1.333511095519119,1.2882615669877842,1.4270305885992436,1.4898285868408476,1.350097137120935,1.3042682083684665,1.4447211683557857,0.4045608012562838,0.2756295862432414,0.21435745212170157,0.2980074971170458,0.8661290414482872,0.7188537730728071,0.7146467159152345,0.7625831134517095,1.4721679139407118,1.333511095519119,0.6805183432637107,1.0050708225387637,1.545146709560282,1.3515848440024048,1.188141826343898,-0.08851812150218114,0.3947022994137485,1.1034414231281533,1.496906955493289,0.8800163292138612,1.5502159414773267,1.3658573069250501,1.4004524322173566,1.2044794179495226,1.4270305885992436,1.3485004305016806,1.3050961244564814,1.1825063812750567,0.5541500742777414,0.037336565020630874,0.8169110475646818,0.90070644551469
2024-02-26,3834556.81,1.0040133033810932,3.83455681,3819229.085,65110.83,44853.41,36067.630000000005,22601.33,13853.3,27976.48,31994.51,20778.54,109964.24,58668.96000000001,80749.53,13853.3,1.3354343684168208,1.18331715900766,1.1261090924500774,1.2801803919403905,1.2522239203637484,0.6572178126533428,1.1638749447610492,-0.8033648691332377,1,0,0,0,0,0,0,0.0,-0.4297906844474673,1.423674604755145,-0.580157007316202,1.8736343060463647,1.5220237230965472,1.3885028632094156,1.3629167178119685,1.4706822179723762,1.540808471808549,1.4064687098776008,1.3808025339245127,1.4893944067711706,0.39438592466988104,0.27113227258535766,0.23207652527918618,0.28607378875888373,0.9111779541230696,0.7672023299748704,0.7954446128791813,0.8050557492255638,1.5220237230965472,1.3885028632094156,0.671766769897125,1.0406577613020798,1.6105684007588352,1.4319547159055341,1.1470287540722084,0.730918813299708,0.8072797551540173,0.8776286478616808,1.2503690784654249,-0.12353218847795949,1.6210558706765208,1.3871304348707842,1.4233186953493138,1.3200782846494772,1.4706822179723762,1.4201276477071485,1.3813531719167542,1.2583133830481938,0.4940598589755598,-0.0541557847758494,0.9441682915674551,0.9522553348088695
2024-03-04,3832536.48,1.0034843144267689,3.83253648,3819229.085,65753.28,41740.77,38857.07,27061.82,16964.829999999998,34221.93,36194.74,30584.44,107494.04999999999,65918.89,101001.11,16964.829999999998,1.164978064747362,0.9969637871621492,1.016053349333698,0.9832998872541492,1.3223126514448469,0.5014870405393331,0.9377970568010312,-1.0585540516456036,1,0,0,0,0,0,0,0.0,-0.1751987258860545,0.9957417343907152,-0.5085563376515893,1.890288833211221,1.4700294529400508,1.331975548847624,1.2614636847083331,1.3797364916475734,1.4876423644983194,1.348523501596209,1.2768096849877841,1.396338845784908,0.4253639497530198,0.2913565556420625,0.1825797911145654,0.2611794048613411,0.8357814343062933,0.6826653779347444,0.6615394273133068,0.687439799905496,1.4700294529400508,1.331975548847624,1.0176345666230575,1.2425148595284978,1.5166349863102029,1.3361454405764985,1.1878924383754266,1.463662400359254,0.8681057517255126,0.5921793134476204,1.1155290148140224,0.7567207811457568,1.5401152090486545,1.3744450009047289,1.3793529856382993,1.2400904556292391,1.3797364916475734,1.3414332008296768,1.2626051849452309,1.1517066559157538,0.42321469283462326,0.007158527241514665,0.7037178552971315,0.8088812833854229
2024-03-11,3798079.13,0.9944622449899468,3.79807913,3819229.085,57672.15,47580.47,40166.8,26982.39,12554.01,26565.36,40017.7,21020.71,105252.62,67149.19,87603.76999999999,12554.01,1.1456190524730152,0.9520722005612279,0.9560041705670397,1.0161934909031398,1.373119086479104,0.3384434581237911,0.6572178126533432,-1.252223920363748,0,0,0,0,0,0,0,0.0571428571428571,-0.044009542419747236,1.0358269249417698,-0.593851937896544,1.9069433603760775,1.381971105924846,1.2684332969854348,1.2000973152794718,1.3609209744584678,1.397649929818028,1.2834261867359578,1.2139583717870541,1.3770958081165265,0.39969215436038297,0.2999522725129872,0.195722258971534,0.34858897967544716,0.7183264672785123,0.5910488677854854,0.577613914590924,0.6569341283631918,1.381971105924846,1.2684332969854348,0.9935563085872248,1.1582407607338805,1.3717829673017403,1.2344036145987367,1.1731888631824363,0.8689363564023752,0.8334055423759618,0.6398638985875115,1.0090482453626435,1.4650827080424775,1.452634346614675,1.2858714898577541,1.3088482366492693,1.1898813382730045,1.3609209744584678,1.2518679974488427,1.2030720211272112,1.1245596794077446,0.34454793305344655,0.07824377402180101,0.5556299295847444,0.7713838169840428
2024-03-18,3809838.78,0.9975413087848328,3.8098387799999998,3819229.085,56279.130000000005,48201.77,39895.11,23562.28,14537.76,27806.49,27552.34,18391.61,104480.9,63457.39,73750.44,14537.76,1.1143904947616585,0.995789055189261,1.0669840605723584,1.2027718418358848,1.4039023532375932,0.1704646079805071,0.3384434581237904,-1.373119086479104,0,0,0,0,1,1,1,0.0285714285714285,0.19831292416280252,0.8544380860936893,-0.5431658089551703,1.9235978875409354,1.3024528359150092,1.1800756715147638,1.1459024387841563,1.2245404398586033,1.3164404243001877,1.1929752106748484,1.1584846398890054,1.2377097179362364,0.396527119721983,0.27702418019234615,0.22974702279533993,0.25614706090666944,0.6121548104697057,0.47069480607824044,0.5032618305287171,0.48654696842006795,1.3024528359150092,1.1800756715147638,0.7394887815869373,1.2008531547660701,1.2472317122668926,1.0984117094341057,1.106363813979641,1.076101049431825,0.8046347932335881,0.8300580054390649,0.9509494294445011,0.8221708594317922,1.3704974632351448,1.2101020528153832,1.2139475790264054,1.1141009348387219,1.2245404398586033,1.2035017070677472,1.1318395278960467,1.086157721562477,0.27059444224549206,0.06736403422174685,0.42881230166038486,0.5597814858424033
2024-03-25,3834467.4,1.0039898928974562,3.8344674,3819229.085,69976.3,47373.16,53256.82,20329.99,15129.47,23969.78,35620.01,24461.629999999997,117349.46,73586.81,84051.42,15129.47,1.0749583422103877,1.043912156510141,1.0508255400716318,1.1248768434980836,1.414213562373095,-1.5042796746621287e-16,-5.537976374676458e-16,-1.414213562373095,1,0,0,0,1,1,0,0.0,0.2523458792235663,0.8914398004485079,-0.4830272007545388,1.940252414705791,1.2819978472595637,1.146156370918252,1.1093905024512372,1.2199056856586001,1.2955589589439587,1.1582738455161983,1.1211284753117003,1.2329757271202142,0.4076224060471466,0.2672640987553353,0.21707820821222074,0.29332934570649444,0.5777176175019973,0.41738603934310503,0.45130219211513134,0.4743669431089621,1.2819978472595637,1.146156370918252,0.7654429437820292,1.267284756981731,1.2215837396932325,1.0543084355979893,1.0858612331864208,1.2306356540517067,1.095210209375504,0.9678144600251183,1.0583246272164706,1.0547917522016428,1.3599258745830725,1.1764183855162609,1.1623880296393958,1.1132108829116734,1.2199056856586001,1.1645557930750428,1.1127669204253718,1.0296537525705232,0.3103092374204313,0.24117393923543032,0.34673142124191353,0.5445235883444569
2024-04-01,3844364.86,1.0065813739999836,3.8443648599999998,3819229.085,45656.65,36222.86,36684.130000000005,13911.54,12362.57,21259.03,24962.55,21825.94,81879.51000000001,50595.670000000006,68047.52,12362.57,1.0382632092005106,1.0421708295297216,0.9287266047301503,1.164263762639751,1.4039023532375932,-0.17046460798050667,-0.33844345812379034,-1.373119086479104,1,0,0,0,0,0,0,0.0,0.5085895001667492,0.7218486096555868,-0.5096727722097691,1.9569069418706473,1.2566992845135658,1.150227555038957,1.1456809635934728,1.286421671215103,1.2697378175394136,1.1624382621082878,1.158258001507392,1.3009342769827446,0.3689164493587321,0.2644656282833109,0.25548386232929704,0.37289244696101675,0.5384018041430867,0.41123392513336604,0.48931660252732323,0.5480376184145671,1.2566992845135658,1.150227555038957,0.49472209668832945,1.1676644318180902,1.1889207368079964,1.0714184755234462,1.0044926353919468,0.7692868866752849,0.33046454609880616,0.9701288486841936,1.0426909799212556,1.205172109689419,1.3534749798699452,1.12570389464243,1.1362135145529315,1.1730080950502766,1.286421671215103,1.1898504578751028,1.134217162326191,1.0995376254824216,0.05606882609641519,-0.036266232181572405,0.43252882724495867,0.6365520384394048
2024-04-08,3835707.36,1.0043145552762778,3.83570736,3819229.085,61222.03,40199.1,38116.55,20836.85,11458.66,32703.25,30502.33,23407.65,101421.13,58953.4,86613.23000000001,11458.66,1.091481097546669,1.1498437781227706,0.9119281572652981,1.2256667044504685,1.373119086479104,-0.33844345812379023,-0.6572178126533419,-1.2522239203637489,0,0,0,0,0,0,0,0.0,0.5128366320055866,0.18465343059848427,-0.5528415751260638,1.9735614690355046,1.2276066199872067,1.1597652311930595,1.132623029043654,1.2462092910345821,1.2400509059403764,1.1721950358895714,1.1448965611601214,1.2598450780920587,0.351226439706951,0.2978465731804756,0.2585498848127796,0.34386251470245804,0.49536937813298154,0.41282743432559704,0.4674397158982913,0.49450325157303104,1.2276066199872067,1.1597652311930595,0.6660467369239829,1.035769087637955,1.1511721283416418,1.0951564383730878,1.0040685984778221,0.4711671261618891,0.5823142027800442,1.1852686032542976,0.9245577684575249,0.7281353092316551,1.3087417699964288,1.117864792398494,1.1222596128216404,1.2252072523029864,1.2462092910345821,1.1384537358743039,1.188294589609313,1.0448123150719868,-0.0025635968354755013,-0.1085384292791988,0.40276359597954714,0.569739329122578
2024-04-15,3811103.34,0.997872412254108,3.81110334,3819229.085,42061.11,34803.38,31996.16,14144.77,11383.62,21598.9,24143.34,18162.98,76864.48999999999,46140.93,63905.22,11383.62,0.9045742951931393,0.9877383717904823,0.7692768545946246,1.1335872153131634,1.3223126514448469,-0.5014870405393328,-0.9377970568010312,-1.0585540516456038,0,0,0,0,0,0,0,0.1,0.7681364458734726,0.2565118323890029,-0.5032718807428703,1.990215996200361,1.199137651808358,1.1507106864937005,1.0732756521957372,1.2549887040310512,1.2110074045514785,1.1629324690745069,1.0841924187948802,1.2688146961140903,0.35693857993169037,0.3300702029370815,0.21940202144785417,0.4057647648498147,0.4538412398182036,0.39283575724430053,0.3892673790904367,0.5001972705304673,1.199137651808358,1.1507106864937005,0.35586297626262053,0.9240280457529716,1.1154808903118365,1.087597077568054,0.9133738310765301,0.37903388804114935,0.028091658246823373,0.8247592311503539,0.9083048740192269,0.4478854947035978,1.2613819490233273,1.114854040515356,1.107652635219673,1.226195974434651,1.2549887040310512,1.1039496721288105,1.123088946231049,0.9622312664622237,-0.264257562143012,-0.41602877332796134,0.26921969968916004,0.5768613947605107
2024-04-22,3819955.68,1.000190246508871,3.81995568,3819229.085,57096.63,41802.96,40124.6,20071.07,10979.39,27334.12,29297.85,25895.72,98899.59,60195.67,82527.69,10979.39,0.8813407811792788,0.9477769430404708,0.8051595655017696,1.0116748128325554,1.2522239203637486,-0.6572178126533424,-1.1638749447610492,-0.803364869133238,1,0,0,0,0,0,0,0.0,0.917022012001602,0.04696951522747212,-0.5384023548402685,2.006870523365217,1.2093850980161476,1.1908415468184579,1.0550668114619894,1.276276931782562,1.2214608580984148,1.203991820224337,1.0655747772931108,1.2905669794760348,0.3587945454615358,0.3695225359904152,0.18636936845851415,0.423585392422177,0.4595167888279516,0.43357931398648486,0.36210904074503014,0.5213994836320616,1.2093850980161476,1.1908415468184579,0.5111486021860538,0.8095865637051656,1.1418784158762891,1.1568161355664681,0.905750080755389,0.2732776501101631,0.43334814289907814,0.7857013647498943,0.7702858396542075,0.3747191382363886,1.2852970615453063,1.1067333513518605,1.1930665412062726,1.183675319422591,1.276276931782562,1.034732063717263,1.1382050398603634,0.9634463088571645,-0.29852573458881854,-0.38958152503330135,0.23517263957790002,0.6033484269103512
2024-04-29,3822900.92,1.0009614073726083,3.82290092,3819229.085,64334.37,58103.0,47654.74,21769.3,14969.15,34724.37,34004.77,28461.29,122437.37,69424.04,97190.43,14969.15,0.6978377628948287,0.7718487781601165,0.6476325187425722,0.9083903812296756,1.1638749447610492,-0.8033648691332377,-1.3223126514448469,-0.5014870405393336,1,0,0,0,0,0,0,0.0,1.0810084913344857,-0.06832568167522515,-0.5978711023059919,2.0235250505300737,1.118977594633071,1.1172034184532567,0.9827991228312295,1.2326516955216276,1.1292669715366588,1.128662869527985,0.9917195407448892,1.2459951095901707,0.34054601480222496,0.37676132771686394,0.19417971721205943,0.487844643438485,0.34489194103201926,0.3366291419034093,0.26903245580178137,0.4651271961159581,1.118977594633071,1.1172034184532567,0.8611257477825469,0.9500308339091972,1.00660791108103,1.0435998147478471,0.95748395970619,1.016451188998745,1.1074197184587817,0.46975330371771856,0.8050034334058833,0.27633575980434844,1.1878708765865278,1.0260143784522235,1.1479668578271631,1.0572557578286084,1.2326516955216276,0.9443408455706174,1.0534319662224931,0.9314127719744971,-0.12306005671943214,-0.1894968204196989,0.0759653184721038,0.5329379962104465
2024-05-06,3815190.51,0.9989425680130418,3.81519051,3819229.085,65686.73,47354.17,40772.22,23400.48,14545.12,26078.67,29316.2,24388.94,113040.9,64172.7,79783.81,14545.12,0.6987525389949315,0.788615739186762,0.6748577814225121,0.8026090230016583,1.0585540516456038,-0.9377970568010312,-1.4039023532375934,-0.17046460798050767,0,0,0,0,0,0,0,0.0,1.101772246991024,-0.10184172728647409,-0.49300068280761394,2.0401795776949307,1.0922577262622613,1.0906243497872852,0.9824225040689396,1.1723056333667206,1.1020326494693338,1.1014874973985385,0.991334795365275,1.184367651770906,0.33193514991522627,0.36642311728094507,0.2206010571941025,0.4336849805991535,0.3073371196426378,0.297647022038091,0.26462599788130053,0.3891861111983601,1.0922577262622613,1.0906243497872852,0.7639453138360562,1.036283570111179,0.9782331513387431,1.0095523842385652,0.9345665931579105,1.1133291537615346,1.0862161941568982,0.6023338109121057,0.6525908565803223,1.0331776299429212,1.1762970661961447,0.9789956158005361,1.1176857203588255,1.0376849737385319,1.1723056333667206,0.9778039763864059,1.0280657597245046,0.9224311549023038,-0.05672050408926723,-0.13268970016634793,0.09127260012054406,0.437370546543358
2024-05-13,3819171.45,0.9999849092581992,3.8191714500000002,3819229.085,48663.41,36296.68,33175.44,20382.05,10121.24,18148.67,29723.88,18807.1,84960.09,53557.490000000005,66679.65,10121.24,0.8575428695490301,0.9053802001161964,0.8164021144511626,0.9324253404483814,0.9377970568010313,-1.0585540516456036,-1.4039023532375934,0.1704646079805074,0,0,0,0,0,0,0,0.0,1.2994998292657824,-0.34557041097147906,-0.6364253090484762,2.0568341048597873,0.9974312897890965,1.0040161508375316,0.9018674422791074,1.1156835776859342,1.0054307928987665,1.0129882288535457,0.9090767998262052,1.1265731608975167,0.31935112720225184,0.3651969548351742,0.22825339045747814,0.49147415985606613,0.18855032641726902,0.18624442810936645,0.16218733234371216,0.3180847274059459,0.9974312897890965,1.0040161508375316,0.4687284797401111,0.851183790873069,0.8412924026827271,0.8815227151611809,0.8611480512760343,0.2963030672897428,0.40591226318848483,0.885212836081554,0.6789322750058407,1.0971865940662482,1.069984826025584,0.8998998161990781,1.0444869319028518,0.9262207419885395,1.1156835776859342,0.8957168591745989,0.9450862661142777,0.8476147406330262,-0.24120825055464168,-0.29048315032980715,-0.08544723269502988,0.34736848252677716
2024-05-20,3805853.41,0.996497807619728,3.80585341,3819229.085,70730.27,57844.13,48937.68,31946.42,19964.57,28587.94,35154.9,36505.99,128574.4,80884.1,100248.82999999999,19964.57,0.9203481260415154,0.9394731866760074,0.7873750435432212,1.0121503571595545,0.8033648691332378,-1.1638749447610492,-1.3223126514448469,0.5014870405393331,1,0,0,0,0,0,0,0.0,1.3374880640464932,-0.5461304279091942,-0.6628475935920703,2.0734886320246435,0.9751288187788384,0.9944761031957541,0.8950958214816755,1.0547225910988238,0.9827222524444214,1.0032447738945316,0.9021652412906733,1.0643825508677183,0.3119319733806197,0.373992473745313,0.24067114695515046,0.42984496202445127,0.1572764945855966,0.169170260801873,0.15063710300121935,0.24213312071279464,0.9751288187788384,0.9944761031957541,0.8898876205824131,1.262588740095289,0.8256145915734814,0.880929784552852,0.92992465195674,1.8588448172182082,1.2378046457213054,0.9362098042888701,0.8158809225218815,0.2547131541956965,1.049226751075934,0.8755862650165732,1.0392446182993735,0.9086179949555232,1.0547225910988238,0.8797140591440861,0.9187188573275724,0.8787033094234677,-0.023663141743183767,0.09961131514585257,-0.07978926295128382,0.25071962177725043
2024-05-27,3803689.35,0.9959311854161794,3.80368935,3819229.085,57124.95,54188.07,38991.74,20666.67,10548.15,28759.2,28958.03,21170.28,111313.01999999999,59658.409999999996,78887.51,10548.15,0.7845434928741821,0.8487397290209467,0.6561338347253934,0.8410585667793528,0.6572178126533432,-1.252223920363748,-1.1638749447610504,0.8033648691332363,1,0,0,0,0,0,0,0.0,1.4415427940980072,-1.0313087041776383,0.09171330979654405,2.0901431591894997,1.0232489598276115,1.031169036485545,0.941046613170217,1.0933153906989468,1.0317240226772484,1.0407253890861758,0.9490754285642728,1.1037498433356832,0.3165347788387085,0.36436202434212267,0.2430690857741545,0.4213927947912677,0.2109865096660814,0.20892881314720319,0.2041456199001132,0.28571676915586774,1.0232489598276115,1.031169036485545,0.7657697394504824,1.062017898018728,0.9208719247598289,0.9518672933933243,0.9060823343034327,0.6046873634523589,1.0865688321181353,0.7337677718343718,0.7877963852449098,1.868321821791384,1.0671503415992922,0.9638817361478056,1.0909209137237053,0.9168283615491736,1.0933153906989468,0.94051471317502,0.9397966743220871,0.9389274525002674,0.012514690830132623,0.01480831218194256,0.04808398306293666,0.30624090969523204
2024-06-03,3824744.88,1.0014442168503752,3.82474488,3819229.085,40310.57,28780.52,23779.11,13992.48,12711.41,20661.6,18385.58,16515.25,69091.09,37771.59,55562.43,12711.41,0.9646781679634738,1.0776441291581094,0.8265342528077325,1.2213261702150982,0.5014870405393335,-1.3223126514448469,-0.9377970568010321,1.058554051645603,1,0,0,0,0,0,0,0.0,1.4257340255867792,-0.8871897080492667,1.710022416363781,2.106797686354357,1.0392603992428635,1.0384099139545089,0.9206912551612629,1.1179643837462339,1.048033339913368,1.0481234062121165,0.9282922405035311,1.1289006313707877,0.33431107939982924,0.36975865043106515,0.2128993854502997,0.44918220079891574,0.22659255879318627,0.21334304657163758,0.17652373462099444,0.31290130436443603,1.0392603992428635,1.0384099139545089,0.2626374721654706,1.0213583705749243,0.9581023359966105,0.9713562518102618,0.789939178098345,0.6736064839989023,-0.009100590156650374,1.2024372276086388,0.6608161886535331,0.5303783992354828,1.0900372544839536,0.9707164905572606,1.0859251950961217,0.9472260488221048,1.1179643837462339,0.9074138218285215,0.9141108575629061,0.9415673144430181,-0.31912996621978423,-0.47741441886639857,0.010948874731193358,0.34078858988624583
2024-06-10,3844430.96,1.0065986811576662,3.84443096,3819229.085,42516.88,39129.79,27724.87,14634.61,7615.619999999999,22465.13,22723.53,15146.2,81646.67,42359.479999999996,60334.86,7615.619999999999,0.9941496594399898,1.027958862607486,0.788236029468327,1.0359369834949999,0.33844345812379045,-1.373119086479104,-0.6572178126533424,1.2522239203637486,0,0,0,0,0,0,0,0.0,1.3464542312618164,-1.0197791844873678,1.7379332803182814,2.1234522135192133,0.9725355391130504,0.9929179037856469,0.8554784426191783,1.0365736218111756,0.9800820419298966,1.001653444288811,0.861739214540632,1.0458740936822162,0.328481777727713,0.396454578241712,0.20555636222994197,0.42055811834312884,0.14310539491709456,0.1539018737785475,0.09407195612351381,0.2131880567073894,0.9725355391130504,0.9929179037856469,0.035403359405847996,0.6908177602664666,0.8612896544426875,0.9061390230706734,0.7033233585876405,-0.3765356545126406,-0.028505588132203396,1.031704425871802,0.8256840523779604,0.6560456854047713,1.024592839187213,0.9024663590558986,1.0244246852786685,0.9319807860240761,1.0365736218111756,0.7956922758080285,0.8947986380893738,0.8732860614628648,-0.49984816642191976,-0.803720674378846,-0.13221717288846258,0.21376089704021184
2024-06-17,3794234.41,0.9934555706285946,3.79423441,3819229.085,55888.85,42798.91,37570.03,18555.96,9866.59,23269.31,27897.07,28274.32,98687.76000000001,56125.99,79440.70000000001,9866.59,0.7386134486861973,0.7432131097600453,0.5637851246789933,0.9983547510056627,0.170464607980507,-1.4039023532375932,-0.3384434581237909,1.373119086479104,0,0,0,0,0,0,0,0.0571428571428571,1.3773639129777993,-1.1622894104264,1.9561590219572063,2.14010674068407,1.038605738725732,1.0855175818725267,0.9165682164284338,1.1929726944693615,1.0473664558943714,1.0962670131623566,0.924083092131752,1.2054698749220873,0.31863247022949215,0.41446494034331877,0.19192284933834727,0.5053307226047219,0.219585851794358,0.26332421290145486,0.16697527046476762,0.398944661176862,1.038605738725732,1.0855175818725267,0.26709791340705147,0.5528946441819895,0.9785619561351401,1.0601902421336065,0.7040117362960873,-0.15102081624970715,0.4121152148464495,0.4328428686314929,0.7886294147999613,-0.407347923552379,1.0773914795135526,0.9859774522131579,1.0872851327088668,1.0795307629557103,1.1929726944693615,0.802528825798822,0.9293178068246599,1.0345521782067821,-0.5011873880125027,-0.7814507156791546,0.0301929113300969,0.4496846539358265
2024-06-24,3830092.77,1.0028444706400743,3.83009277,3819229.085,49251.72,40909.14,30716.12,17996.99,10893.84,25187.93,24106.2,20389.76,90160.86,48713.11,69683.89,10893.84,0.6135449128578951,0.5596098021686966,0.41948546276647974,0.6928268717266185,-4.869601055442753e-16,-1.414213562373095,8.107396792115883e-16,1.414213562373095,1,0,0,0,0,0,0,0.0285714285714285,1.4042624146237688,-1.260424391976137,1.663578738743491,2.156761267848926,1.0480871728231862,1.065400960797122,0.8953909387273983,1.1150609703689238,1.057025289794903,1.075705126646866,0.9024664467919374,1.1259378235073034,0.34739926883748923,0.4021460806635889,0.17818954324901765,0.4182037320354913,0.2283479985093837,0.23554641570354154,0.13903072403330927,0.30363952650042,1.0480871728231862,1.065400960797122,0.218868637479428,0.5039000900287302,0.9990744534792747,1.0290948941558287,0.6640660105398716,0.1248563717205513,0.3234874823773826,0.15629697519957647,0.5714652681032826,-0.11796260215518269,1.056061654924226,1.0359649204542776,1.0693472519399736,1.0554597790247087,1.1150609703689238,0.8104488096138431,0.9012098857956065,0.987642720081329,-0.5799360714018289,-0.9206912418880074,-0.011886128017073705,0.3290255552464001
2024-07-01,3825807.11,1.001722343659833,3.82580711,3819229.085,111070.47,101736.84,83693.48,32047.8,22478.89,52427.81,66822.9,45350.54,212807.31,115741.28,164601.25,22478.89,0.6299630066363346,0.5723304639421903,0.46744647465133743,0.5653385061165509,-0.17046460798050678,-1.4039023532375932,0.33844345812378995,1.373119086479104,1,1,0,0,0,1,0,0.0,1.3570720608589095,-1.5193023282774265,1.7723194647102263,2.173415795013783,0.9342869983609102,0.9395129724583525,0.7922254322536849,1.0947722391252186,0.9411482562798944,0.9471288358475353,0.7972309409014239,1.105236195509485,0.3401901452180032,0.3673916563066644,0.18381954409872758,0.6001209871511505,0.08904940619682204,0.07900476857013354,0.01059933363444541,0.27772901368829067,0.9342869983609102,0.9395129724583525,1.7945128030834925,1.1448667595513837,0.8234077653459516,0.8331474728781569,1.0138386435218154,2.2080253588551497,2.8602681119891593,0.32366220681514224,0.43184896662659955,0.1613666684409743,0.950741835782101,0.9113393893577424,0.9377974964974894,0.9404041264420545,1.0947722391252186,0.7331183940074737,0.7731895166520105,0.8862320786527567,0.39907554235265497,0.28146851034685205,-0.2489293898199474,0.29607729889324924
2024-07-08,3858964.24,1.0104039726645515,3.85896424,3819229.085,101523.31,67660.29,58704.01,30845.23,17423.62,40635.58,54739.759999999995,34502.58,169183.59999999998,89549.24,129877.92,17423.62,0.5842713590896266,0.49503722431327446,0.421916184689471,0.5200503789325615,-0.33844345812379023,-1.373119086479104,0.6572178126533416,1.252223920363749,0,1,0,0,0,1,0,0.0,1.3502294595630056,-1.1248855035242458,1.7172420265066783,2.1900703221786397,0.8671886782993792,0.8469166372747694,0.7152829301067383,0.9556960121062564,0.8728794304399172,0.8526645468042426,0.7188214680010221,0.9634315625316925,0.36461465521000597,0.34483956157497214,0.18519306690311896,0.4977349491686275,0.006256988577587541,-0.03643709799934733,-0.08534474012778108,0.10960688720835354,0.8671886782993792,0.8469166372747694,2.106707502347735,1.3484666024830563,0.72942131001705,0.6981137832282376,1.1807449689472207,1.8944307846474187,2.736263295627544,0.24436884711309684,0.47825348071271256,2.233369283779317,0.8657697426955815,0.8677408492157581,0.8474518901578015,0.8439577799224761,0.9556960121062564,0.6817235727029765,0.698614096659051,0.775623345879212,0.8080211619707774,0.6752531936083802,-0.4154888771190976,0.0809992859796226
