semana_inicio,venta_neta_total_eur,Yt_indexed,level_year,inv_paid_search,inv_social_paid,inv_video_online,inv_display,inv_email_crm,inv_radio_local,inv_exterior,inv_prensa,inv_performance,inv_branding_digital,inv_offline_medios,inv_propios_y_exterior,logadstock_performance,logadstock_branding_digital,logadstock_offline_medios,logadstock_propios_y_exterior,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,Yt_scaled
2022-04-25,3075497.68,0.9941604212598768,3093562.7834615386,48724.36,35400.26,30801.28,18023.72,10356.13,22533.8,28037.81,20555.21,84124.62,48825.0,43089.009999999995,38393.94,-0.27692944190450225,-0.5521465318176195,-0.6380472997026599,-0.33347184763749704,1.2468101524553235,-0.6488167450271534,-1.1609533528642197,-0.7955199999629762,1,0,0,0,0,0,1,0.0,0.9447426371288628,-0.044018634732352235,-0.6467113999109598,3.07549768
2022-05-02,3081952.44,0.9962469345947628,3093562.7834615386,67253.08,57594.67,42927.75,23972.72,13458.95,25955.83,37505.77,22896.97,124847.75,66900.47,48852.8,50964.72,0.8832564751867258,-0.33627596610980964,-0.4094690518668458,0.13124496077472358,1.1587966991071734,-0.7955340717641751,-1.3188154193509942,-0.4925152177904709,1,0,0,0,0,0,0,0.0,1.0198731719524448,-0.06280485642260225,-0.7195970646705417,3.08195244
2022-05-09,3086944.27,0.9978605530500556,3093562.7834615386,38394.8,31106.6,21825.22,13369.62,8619.66,17656.87,20371.92,12509.02,69501.4,35194.840000000004,30165.89,28991.579999999998,-0.3459868582528436,0.3073605406572223,-0.10574750990907003,-0.13420198571687417,1.0538757823725309,-0.9304908179148688,-1.4001086872139767,-0.16025703063281627,0,0,0,0,0,0,0,0.0,1.1504628397372834,-0.44470190592582154,-0.6377305797114593,3.08694427
2022-05-16,3086588.16,0.9977454398214172,3093562.7834615386,43425.65,28729.21,21953.66,12326.59,8053.98,19079.75,17720.57,19564.48,72154.86,34280.25,38644.229999999996,25774.55,-0.5428604699220321,-0.32210703597538076,-0.4830862768489868,-0.4166281479037622,0.933577385478715,-1.051719010224231,-1.4001086872139767,0.18194492338175663,0,0,0,0,0,0,1,0.0,1.1715562706498979,-0.6551075888566196,-0.5787243643511054,3.08658816
2022-05-23,3092290.55,0.999588748135858,3093562.7834615386,34854.82,34646.62,23517.3,14563.61,7731.92,21984.33,21746.91,15337.88,69501.44,38080.91,37322.21,29478.83,-0.6637713886843803,-0.6920336624015146,-0.4544090459907372,-0.5141828233461991,0.7996557299408368,-1.157450868666276,-1.3188154193509942,0.5142031105394111,1,0,0,0,0,0,0,0.0,1.365900240856009,-0.5900267494296829,-0.6168742947853469,3.09229055
2022-05-30,3077180.71,0.994704463879279,3093562.7834615386,46370.29,40501.69,27096.26,14833.76,6347.4,20157.36,19928.35,18224.46,86871.98000000001,41930.02,38381.82,26275.75,-0.17514831974298045,-0.7558831517027781,-0.4779101257261485,-0.6767327783235869,0.6540636950619438,-1.2461445846575077,-1.1609533528642206,0.8172078927119153,1,0,0,0,0,0,1,0.0,1.330112509757079,-0.9665563070214023,1.0413116893224128,3.07718071
2022-06-06,3090500.72,0.9990101822151763,3093562.7834615386,52445.02,48548.42,41851.2,25335.28,14280.19,26018.59,26159.95,27492.04,100993.44,67186.48,53510.630000000005,40440.14,0.30135448048701535,-0.6589452091686366,-0.45938187349649656,-0.3821084402328833,0.4989243405552797,-1.3165068040979206,-0.9356968572526011,1.0733497333369764,0,0,0,0,0,0,0,0.0,1.4159082624578259,-0.9369009142103658,1.7678674656274518,3.09050072
2022-06-13,3078424.96,0.99510667003674,3093562.7834615386,48780.42,39148.64,33650.63,15771.65,9038.18,21353.49,24178.32,18834.86,87929.06,49422.28,40188.350000000006,33216.5,0.04405541027608829,0.17175474808671995,0.0007297849997590072,-0.3835782936384898,0.3364999475529547,-1.3675114873861527,-0.6561370212670364,1.2677425996751714,0,0,0,0,0,0,0,0.0,1.439845751471018,-1.062097663046101,1.685555650741121,3.07842496
2022-06-20,3114506.95,1.0067702413057305,3093562.7834615386,52763.45,41288.41,32562.11,20800.72,9169.09,22977.35,27819.27,16684.67,94051.86,53362.83,39662.02,36988.36,0.1583742572881329,0.041716969290691325,-0.11590371128731722,-0.2791339769736346,0.16915902945282368,-1.3984148713873175,-0.33852084641635094,1.3890890849242437,1,0,0,0,0,0,0,0.0857142857142857,1.3267944419730728,-0.9458914631621277,1.7343192777747722,3.11450695
2022-06-27,3109687.69,1.0052124064281696,3093562.7834615386,52390.38,38630.73,30583.68,15005.26,9341.22,24444.39,24965.72,14840.66,91021.11,45588.94,39285.05,34306.94,0.09914571428402562,0.09316465408050914,-0.20243409005179305,-0.28098511842519136,-0.0006582063402838365,-1.4087663151743177,-0.0013070302950430152,1.430336972438045,1,1,0,0,0,1,1,0.0,1.3561830423457044,-1.5373890718094199,1.7760318476269978,3.10968769
2022-07-04,3060107.85,0.989185629708118,3093562.7834615386,66043.63,49123.39,44975.77,26759.61,13103.89,35858.62,42500.69,23298.12,115167.02,71735.38,59156.740000000005,55604.58,0.7129502806703366,-0.11415501508663735,-0.2661501889628289,0.28553770735734046,-0.17047544213339016,-1.3984148713873175,0.33590678582626243,1.3890890849242437,1,1,0,0,0,1,1,0.0,1.2924287399244307,-1.1231528835394127,1.7356552675565162,3.06010785
2022-07-11,3098996.2,1.0017563621360812,3093562.7834615386,62934.92,44457.53,45504.18,21949.9,13137.26,24656.3,39798.22,24725.94,107392.45,67454.08,49382.24,52935.48,0.6376519125636849,0.5433448002112531,0.2671476693338093,0.5914364684133144,-0.33781636023352113,-1.3675114873861527,0.6535229606769478,1.2677425996751719,0,1,0,0,0,1,0,0.0,1.2343625537043124,-1.2009815162561617,1.7452298609923476,3.0989962
2022-07-18,3090648.75,0.9990580331916594,3093562.7834615386,80877.57,54040.99,46786.6,26545.62,16777.23,36593.69,32562.53,32877.85,134918.56,73332.22,69471.54000000001,49339.759999999995,1.2767419952787054,0.7350401981605182,0.30500982912106206,0.7117623895416265,-0.5002407532358463,-1.3165068040979206,0.9330827966625128,1.0733497333369768,0,1,0,0,0,1,0,0.0,1.0983217745600333,-1.5608718489222322,1.702255523012919,3.09064875
2022-07-25,3096410.26,1.00092045215752,3093562.7834615386,75000.14,54096.43,45184.67,30527.09,17940.37,43840.44,46126.09,29299.26,129096.57,75711.76,73139.7,64066.45999999999,1.266839132586153,0.9818047054506701,0.8550788240726814,1.1371604098809571,-0.6553801077425093,-1.2461445846575083,1.1583392922741313,0.8172078927119181,1,1,0,0,0,1,0,0.0,1.0430996464404922,-1.3570413435830222,1.824424366387942,3.09641026
2022-08-01,3088268.88,0.9982887357289658,3093562.7834615386,39884.73,33716.869999999995,30185.17,13675.11,10016.16,20274.52,23353.97,20747.91,73601.6,43860.28,41022.43,33370.130000000005,-0.13410104357334432,1.1615242984625107,1.2523361258496162,0.7172620890452377,-0.8009721426214033,-1.157450868666276,1.3162013587609065,0.5142031105394118,1,1,0,0,0,1,0,0.0,0.9402395451362824,-1.395016348856884,1.7326864013748629,3.08826888
2022-08-08,3069749.39,0.9923022756839308,3093562.7834615386,43521.67,35333.81,24652.88,16686.04,9715.74,20188.83,23814.41,16892.14,78855.48,41338.92,37080.97,33530.15,-0.3015854004512498,0.41123286814427684,0.6975033373463306,0.4116921916277782,-0.9348937981592815,-1.0517190102242313,1.397494626623889,0.18194492338175725,0,1,0,0,0,1,0,0.0,0.8499407004429543,-1.2377488358499367,1.795181034498659,3.06974939
2022-08-15,3094679.6,1.000361013050853,3093562.7834615386,36273.71,37216.44,25243.91,14932.37,6714.88,21338.59,24885.5,16834.8,73490.15,40176.28,38173.39,31600.38,-0.49371198481111167,-0.07554805122756068,0.23258275046569665,0.13932243630588234,-1.0551921950530974,-0.9304908179148689,1.397494626623889,-0.16025703063281554,0,1,0,0,0,1,0,0.0285714285714285,0.687355379026621,-1.196284960833599,1.770465223536398,3.0946796
2022-08-22,3099185.66,1.001817605438145,3093562.7834615386,60881.84,45552.08,48651.06,27809.49,13450.73,35209.07,34146.3,29373.379999999997,106433.92,76460.55,64582.45,47597.03,0.38637212973443674,-0.37030676285007214,-0.031229996699976906,0.3597650270415379,-1.1601131117877401,-0.7955340717641753,1.3162013587609065,-0.4925152177904702,1,0,0,0,0,1,1,0.0857142857142857,0.5415974013720382,-1.2895451327959104,1.6712308714146449,3.0991856600000003
2022-08-29,3088581.36,0.9983897454778776,3093562.7834615386,47029.06,34549.07,30297.67,24130.96,9090.34,24837.85,31868.54,18115.35,81578.13,54428.63,42953.2,40958.880000000005,-0.11419381509303968,0.5601099458736977,0.5433602813185623,0.34342340806054317,-1.2481265651358897,-0.6488167450271543,1.1583392922741331,-0.7955199999629744,1,0,0,0,0,1,0,0.0,0.2906092739960955,-1.0167423563939266,0.3558747096332694,3.08858136
2022-09-05,3076328.13,0.9944288657874744,3093562.7834615386,38103.99,29088.07,26255.65,11696.09,10196.85,18461.61,19446.3,20770.04,67192.06,37951.740000000005,39231.65,29643.15,-0.6441791797608698,0.3856730873858375,0.29699338952736326,0.037976660771617876,-1.3179491207586949,-0.49247830670627696,0.9330827966625134,-1.0516618405880356,1,0,0,0,0,0,0,0.0,0.17092182893013697,-1.1259708167929507,-0.6760289534547834,3.07632813
2022-09-12,3092138.72,0.9995396688022136,3093562.7834615386,66873.78,39968.49,41370.66,20508.36,12313.54,30186.96,26521.8,21088.98,106842.26999999999,61879.020000000004,51275.94,38835.34,0.37106487682961603,-0.19308951560384283,0.03931820599131035,0.06328400175664164,-1.368562608568471,-0.3287985232757669,0.6535229606769487,-1.2460547069262307,0,0,0,0,0,0,1,0.0,-0.004461753938793203,-0.7887581374529675,-0.5464379446256287,3.0921387200000003
2022-09-19,3143914.1,1.0162761579650634,3093562.7834615386,33982.88,31812.53,28157.72,11517.05,8407.64,24489.89,22798.75,15180.01,65795.41,39674.770000000004,39669.9,31206.39,-0.577584737419857,0.22891494599735215,0.2228031999708291,-0.12315810217116427,-1.3992289699413032,-0.16016421455281551,0.33590678582626443,-1.3674011921753024,1,0,0,0,0,0,1,0.0,-0.16586205114655275,-0.9320701714900157,-0.4164758275237673,3.1439141
2022-09-26,3102521.4,1.002895889679807,3093562.7834615386,40440.31,34975.57,26782.85,17485.63,11444.56,19418.18,19566.1,22511.82,75415.88,44268.479999999996,41930.0,31010.659999999996,-0.49193391382323487,-0.22467974913555158,0.005723819537490077,-0.26208952080221837,-1.4095010202737441,0.010965551510006213,-0.0013070302950434038,-1.408649079689104,1,0,0,0,0,0,0,0.0,-0.3061689174416962,-0.6552417761544068,-0.7017096459260823,3.1025214
2022-10-03,3079041.46,0.9953059548236192,3093562.7834615386,42601.63,39119.12,25945.2,14094.73,8781.26,20152.27,24891.78,18592.85,81720.75,40039.93,38745.119999999995,33673.04,-0.29010096425539467,-0.31777018842987365,-0.06220045929417149,-0.2866369164110698,-1.3992289699413032,0.182095317572828,-0.3385208464163512,-1.3674011921753029,1,0,0,0,0,0,1,0.0,-0.510230086158114,-0.4781145430749092,-0.5119248752639121,3.07904146
2022-10-10,3111112.04,1.005672830250054,3093562.7834615386,40288.08,37552.12,24367.51,16350.49,9110.26,19289.42,17950.22,18483.94,77840.20000000001,40718.0,37773.36,27060.480000000003,-0.3629125753266159,-0.5003782837236546,-0.19679196629079426,-0.49050139264455234,-1.368562608568471,0.3507296262957793,-0.6561370212670355,-1.246054706926231,0,0,0,0,0,0,0,0.0,-0.5901007178159914,-0.39773635170019717,-0.5973539996409781,3.11111204
2022-10-17,3120931.47,1.008846979503625,3093562.7834615386,49532.369999999995,37322.08,30265.19,16403.3,8383.71,28393.5,26657.07,22889.34,86854.45,46668.49,51282.84,35040.78,-0.11883392991015566,-0.5714155978398473,-0.3080241920697912,-0.40753842682153946,-1.3179491207586949,0.5144094097262893,-0.9356968572526003,-1.0516618405880362,0,0,0,0,0,0,0,0.0,-0.8079081673518657,-0.18491529740922535,-0.6442620853110961,3.1209314700000004
2022-10-24,3103637.95,1.0032568165715996,3093562.7834615386,54075.95,44897.36,38687.3,18867.56,14171.07,31176.58,27391.8,19303.75,98973.31,57554.86,50480.33,41562.869999999995,0.25851717230563315,-0.41415115167524913,0.02247354714782324,-0.16952570560344452,-1.2481265651358906,0.6707478480471656,-1.1609533528642189,-0.7955199999629774,1,0,0,0,0,0,0,0.0,-0.8621822761045483,-0.031002466846965306,-0.5587587392794887,3.10363795
2022-10-31,3145788.8,1.0168821582731944,3093562.7834615386,71965.47,53748.83,52173.27,28034.29,10686.91,38678.24,36883.19,27538.11,125714.3,80207.56,66216.35,47570.100000000006,0.9961700830016064,-0.001991787734667163,0.19082230915333012,0.15102722210521002,-1.160113111787741,0.8174651747841868,-1.318815419350993,-0.4925152177904736,1,0,0,0,0,0,0,0.0,-1.0856778418415767,0.1211659288440581,-0.6893888512722222,3.1457887999999996
2022-11-07,3079175.31,0.995349222088378,3093562.7834615386,81249.0,68051.73,64142.79,29755.53,20753.06,46990.76,47921.36,31037.51,149300.72999999998,93898.32,78028.27,68674.42,1.6567301615111554,0.8216337880830893,0.7087776931923896,0.8820220061090281,-1.0551921950530974,0.952421920934882,-1.4001086872139767,-0.1602570306328154,0,0,0,0,0,0,0,0.0,-1.1548832556222899,0.45166924329466607,-0.46137992852126936,3.07917531
2022-11-14,3085428.87,0.9973706971440752,3093562.7834615386,71997.07,55251.12,56940.53,26683.94,16704.66,37822.9,37069.96,29503.1,127248.19,83624.47,67326.0,53774.619999999995,1.3033544972044004,1.5288478579381877,1.2867007085127709,1.0161382739561142,-0.9348937981592825,1.0736501132442435,-1.4001086872139767,0.18194492338175494,0,0,1,0,0,0,1,0.0,-1.2743336958465343,0.49715873724462833,-0.528253639263004,3.0854288700000003
2022-11-21,3111419.92,1.0057723530402962,3093562.7834615386,53355.01,39603.08,50553.99,22415.74,10420.98,30149.39,28616.72,24980.06,92958.09,72969.73,55129.45,39037.7,0.3979109666427371,1.6203156816796807,1.365181677982882,0.7644659794356143,-0.8009721426214038,1.1793819716862888,-1.3188154193509942,0.5142031105394108,1,0,1,0,0,0,1,0.0,-1.3409320563683849,0.6600621167586509,-0.6818924641635482,3.11141992
2022-11-28,3069111.39,0.9920960409815318,3093562.7834615386,94910.56,73849.24,70707.37,34201.840000000004,17747.2,46207.46,44433.68,33223.36,168759.8,104909.20999999999,79430.82,62180.880000000005,1.9604692049292523,1.4142926641194145,1.122480048688344,1.1292259394229778,-0.6553801077425099,1.2680756876775212,-1.1609533528642195,0.8172078927119172,1,0,1,1,0,0,1,0.0,-1.4378670366297257,0.5674728812852776,-0.7269450084701331,3.06911139
2022-12-05,3106167.95,1.004074643839734,3093562.7834615386,54322.03,45202.16,47918.21,21134.15,17446.89,35656.82,36639.92,28063.11,99524.19,69052.36,63719.93,54086.81,0.7195489581697238,2.045709205086691,1.549417723305356,1.1938735665845197,-0.5002407532358466,1.3384379071179335,-0.9356968572526013,1.0733497333369761,1,0,0,1,0,0,0,0.0,-1.4433181479891655,0.7819041831496994,-0.5678880027880719,3.10616795
2022-12-12,3078071.88,0.994992536261312,3093562.7834615386,62702.31,55018.58,45320.82,24925.84,12400.34,40999.04,41870.56,24989.8,117720.89,70246.66,65988.84,54270.899999999994,0.8917883116895196,1.5457812942661062,1.4393595203382452,1.2428921216927773,-0.3378163602335217,1.3894425904061656,-0.6561370212670368,1.2677425996751712,0,0,0,1,0,0,0,0.0,-1.4715217241532232,1.2606844616554929,-0.7931507243209958,3.07807188
2022-12-19,3118972.68,1.0082137969445149,3093562.7834615386,65864.25,53353.96,48689.34,21736.5,11342.42,39749.92,39863.85,32133.88,119218.20999999999,70425.84,71883.8,51206.27,0.961322642152315,1.3096964794808987,1.4252165436401345,1.2084970958271308,-0.1704754421333913,1.4203459744073303,-0.3385208464163525,1.3890890849242432,1,0,0,1,0,1,1,0.0,-1.4096634604656681,1.2754450644121178,-0.513038200082032,3.11897268
2022-12-26,3122698.54,1.0094181882114124,3093562.7834615386,73539.43000000001,65735.95,63992.15,35650.619999999995,16412.41,39931.32,42563.62,30854.31,139275.38,99642.76999999999,70785.63,58976.03,1.4332709012081286,1.1927822647457924,1.5520832528515354,1.3573076634174512,-0.0006582063402824772,1.4306974181943308,-0.0013070302950421088,1.430336972438045,1,0,0,0,0,1,1,0.0,-1.4336009494788597,1.2066069806471313,-0.6005455307862552,3.12269854
2023-01-02,3398300.25,1.002850342748946,3388641.460384615,78896.2,67969.64,50637.54,27456.79,23138.52,40726.14,38822.79,35155.26,146865.84,78094.33,75881.4,61961.31,1.6864206658270007,1.8285941431194452,1.6023292552043311,1.5240425390127235,0.16915902945282368,1.4203459744073303,0.33590678582626304,1.3890890849242437,1,1,0,0,0,0,0,0.0,-1.3205496399809142,1.359580500124879,-0.6442620853110961,3.39830025
2023-01-09,3371977.46,0.9950823949422126,3388641.460384615,78148.56999999999,49074.37,33196.65,23002.77,11910.38,35100.18,35535.05,28808.58,127222.94,56199.42,63908.76,47445.43,1.3090759268521248,1.6427258385284573,1.7457670713385982,1.324826765148932,0.3364999475529548,1.3894425904061656,0.6535229606769487,1.2677425996751712,0,1,0,0,0,0,0,0.0,-1.1397149457525444,1.563813567357451,-0.5113311020275814,3.37197746
2023-01-16,3384541.33,0.998790037118843,3388641.460384615,50623.119999999995,35080.16,35968.63,17060.78,11514.36,31110.84,38527.8,24724.74,85703.28,53029.409999999996,55835.58,50042.16,0.20829149442014266,1.0101040765254845,1.5641078759355105,1.2402484791926283,0.49892434055527946,1.3384379071179335,0.9330827966625128,1.0733497333369768,0,1,0,0,0,0,1,0.0,-1.1859308898869247,1.3818555915576045,-0.6432229821475176,3.38454133
2023-01-23,3382116.49,0.9980744583158484,3388641.460384615,80184.88,50174.7,46316.36,34804.01,12928.62,28577.51,46579.83,27354.12,130359.58,81120.37,55931.63,59508.450000000004,1.0961256173796783,0.5826055421432009,1.2637506084793717,1.3907471450958233,0.6540636950619432,1.268075687677521,1.158339292274132,0.8172078927119167,1,1,0,0,0,0,0,0.0,-1.0415949412826295,1.3696445474589412,-0.7947093790663634,3.38211649
2023-01-30,3417486.43,1.0085122518722034,3388641.460384615,65809.74,38946.3,33142.69,24542.91,16739.89,29365.1,33627.24,22455.19,104756.04000000001,57685.600000000006,51820.28999999999,50367.13,0.6517246065634713,1.1084118740004973,1.0791489917229866,1.294229815835958,0.7996557299408368,1.1793819716862888,1.3162013587609065,0.5142031105394111,1,1,0,0,0,0,0,0.0,-0.9681234403510506,1.4669303383548773,-0.7078700432530123,3.4174864300000003
2023-02-06,3375334.59,0.9960730957995464,3388641.460384615,63162.41,43506.19,39244.44,18916.87,11833.09,28747.67,34045.49,27675.89,106668.6,58161.31,56423.56,45878.58,0.6071699239961817,0.7605124632067793,0.8630240399373241,1.1245673833472085,0.933577385478715,1.073650113244244,1.397494626623889,0.18194492338175636,0,1,0,0,0,0,0,0.0,-0.8235504869050405,1.336097723012067,-0.5840683234780809,3.37533459
2023-02-13,3364502.16,0.9928764076498446,3388641.460384615,52940.68,40663.25,27473.12,17180.84,12819.72,28581.87,30476.6,25079.22,93603.93,44653.96,53661.09,43296.32,0.26113830365679125,0.5922511329844651,0.8472569776800658,0.9433428519320577,1.0538757823725307,0.952421920934882,1.397494626623889,-0.16025703063281527,0,0,0,0,0,0,0,0.0,-0.7685653636272142,1.4096323621996163,-0.5660324614245388,3.36450216
2023-02-20,3350684.69,0.9887988237090426,3388641.460384615,39059.13,35092.770000000004,32822.88,13123.73,8850.82,21941.14,17854.37,20176.02,74151.9,45946.61,42117.16,26705.19,-0.3542286775134937,0.12096283263719435,0.7674978224912468,0.4079599982766591,1.1587966991071732,0.8174651747841882,1.3162013587609065,-0.4925152177904702,1,0,0,0,0,0,0,0.0,-0.536537623588453,1.2380068083294051,-0.552895228570724,3.35068469
2023-02-27,3350916.79,0.9888673172344608,3388641.460384615,35755.61,28442.34,25502.66,12886.5,8004.63,18146.01,17612.63,12637.01,64197.95,38389.16,30783.019999999997,25617.260000000002,-0.7884763015710811,-0.08890725865432911,0.41492545114742885,-0.02168801472949527,1.2468101524553232,0.6707478480471665,1.1583392922741322,-0.7955199999629758,1,0,0,0,0,0,0,0.0,-0.28839355431308833,1.2526332237882434,-0.5204603655361646,3.35091679
2023-03-06,3393195.88,1.0013440252291748,3388641.460384615,36307.26,37697.29,28608.23,13826.1,10193.37,22675.29,26395.62,19847.8,74004.55,42434.33,42523.09,36588.99,-0.5755078294522713,-0.43434776253704377,-0.1296773822986331,-0.038268477733337164,1.316632708078128,0.5144094097262893,0.9330827966625128,-1.0516618405880362,0,0,0,0,0,0,1,0.0,-0.23388244071869133,1.2918159147421922,-0.5891896176414323,3.39319588
2023-03-13,3369774.3,0.9944322346860284,3388641.460384615,49222.91,28920.1,23938.84,20556.49,8673.77,20547.4,20660.86,15849.23,78143.01000000001,44495.33,36396.630000000005,29334.63,-0.41070357052547624,-0.4822608011202261,-0.12657204305287645,-0.24753389842871756,1.367246195887904,0.35072962629578025,0.6535229606769494,-1.24605470692623,0,0,0,0,0,0,0,0.0857142857142857,-0.037405426937146574,0.7904921702080994,-0.7026745274351194,3.3697743
2023-03-20,3403015.73,1.004241897463461,3388641.460384615,51422.12,35921.99,44170.6,21558.17,9297.05,27730.22,25472.39,21042.12,87344.11,65728.76999999999,48772.34,34769.44,-0.11422653708822554,-0.4398649380607422,-0.3063448057576645,-0.24605646542994175,1.3979125572607365,0.18209531757282774,0.3359067858262629,-1.3674011921753029,1,0,0,0,0,0,0,0.0,0.18300907585758952,0.7384274986665503,-0.5476254910982897,3.40301573
2023-03-27,3409056.52,1.006024555815081,3388641.460384615,39208.84,34681.5,27327.6,13950.93,9504.18,23403.97,23128.46,18883.65,73890.34,41278.53,42287.62,32632.64,-0.4427816852833403,0.22689957595925428,-0.04876476931707673,-0.3042905172305742,1.4081846075931772,0.010965551510006246,-0.0013070302950443746,-1.408649079689104,1,0,0,0,1,1,0,0.0,0.39086232204144367,0.8982445703314601,-0.6182845062216321,3.40905652
2023-04-03,3379011.26,0.9971580940334944,3388641.460384615,62851.78,43781.7,41263.08,19043.0,14987.88,25153.26,35247.99,24834.94,106633.48,60306.08,49988.2,50235.869999999995,0.4004468387335041,-0.17616933177590563,-0.08477108413676548,0.13132315516340873,1.3979125572607365,-0.1601642145528145,-0.3385208464163504,-1.3674011921753029,1,0,0,0,1,1,1,0.0,0.5041506363811038,0.49984248320037794,-0.4448284995585535,3.37901126
2023-04-10,3363306.27,0.9925234963094208,3388641.460384615,35573.75,30675.64,22952.46,12186.48,8124.08,14848.85,17279.04,13932.89,66249.39,35138.94,28781.739999999998,25403.120000000003,-0.5570564791563849,0.19124572895930822,0.11442279840282855,-0.23239211095247492,1.367246195887904,-0.3287985232757666,-0.6561370212670359,-1.2460547069262309,0,0,0,0,0,0,0,0.0285714285714285,0.6084327667356036,0.43489583107122926,-0.5305545105537848,3.36330627
2023-04-17,3385267.66,0.9990043796535996,3388641.460384615,50125.91,41218.53,31758.15,17922.68,13113.66,28533.02,28209.52,15862.34,91344.44,49680.83,44395.36,41323.18,-0.029967128896272757,-0.38765813963612483,-0.3843939450369238,-0.05697017442301032,1.316632708078128,-0.49247830670627624,-0.9356968572526002,-1.0516618405880362,0,0,0,0,0,0,0,0.0714285714285714,0.8549178021189641,0.2729317626417183,-0.6314959607299879,3.38526766
2023-04-24,3392549.7,1.001153335241003,3388641.460384615,42306.95,30876.84,27700.2,17206.15,7030.83,25394.16,23888.47,18197.8,73183.79,44906.350000000006,43591.96,30919.300000000003,-0.44583115817693886,-0.22958514707911926,-0.22235673173201664,-0.2172830570827573,1.2468101524553235,-0.6488167450271534,-1.1609533528642197,-0.7955199999629762,1,0,0,0,0,0,1,0.0,0.876722247556723,0.028174131477322315,-0.5715248638605968,3.3925497
2023-05-01,3420296.22,1.0093414307726118,3388641.460384615,48893.7,39564.42,34446.38,22154.54,11148.68,26426.43,29441.9,21694.27,88458.12,56600.92,48120.7,40590.58,-0.08964932290163143,-0.30019565600087955,-0.15054189565324844,-0.06635026936814632,1.1587966991071734,-0.7955340717641751,-1.3188154193509942,-0.4925152177904709,1,0,0,0,0,0,0,0.0,0.8895205090093211,0.01502377629414677,-0.6768453916547381,3.42029622
2023-05-08,3397008.11,1.0024690276953747,3388641.460384615,58090.21,42890.97,35335.99,24141.28,11726.85,31580.54,37707.79,27358.04,100981.18,59477.27,58938.58,49434.64,0.3169853393240258,0.023274803761398753,0.022997850833762216,0.26823743112825676,1.0538757823725309,-0.9304908179148688,-1.4001086872139767,-0.16025703063281627,0,0,0,0,0,0,0,0.0,1.171319265808183,-0.1378155558858137,-0.5347109232080993,3.39700811
2023-05-15,3403668.16,1.004434431848591,3388641.460384615,56880.48,38276.65,41684.96,19900.97,11083.01,26273.6,21776.63,22245.24,95157.13,61585.93,48518.84,32859.64,0.24236110858049761,0.262396640450188,0.4229493359737418,0.06857265585145961,0.933577385478715,-1.051719010224231,-1.4001086872139767,0.18194492338175663,0,0,0,0,0,0,0,0.0,1.2545079652500677,-0.5414509476306079,-0.6283786512392525,3.40366816
2023-05-22,3399299.26,1.003145154109687,3388641.460384615,57837.49,43315.71,42612.25,20691.79,15000.33,27956.49,37640.13,22296.64,101153.2,63304.04,50253.130000000005,52640.46,0.38508234958108545,0.43800833230732517,0.37501550566617387,0.43937881232352605,0.7996557299408368,-1.157450868666276,-1.3188154193509942,0.5142031105394111,1,0,0,0,0,0,0,0.0,1.2383916360134628,-0.35332035613253576,-0.6754351802184528,3.39929926
2023-05-29,3345356.29,0.9872263941492052,3388641.460384615,49141.02,42013.64,29335.58,20475.11,9210.22,28948.71,28626.39,23495.9,91154.66,49810.69,52444.61,37836.61,0.14916941165142808,0.5713327550407578,0.39317846476216883,0.32024620113291735,0.6540636950619438,-1.2461445846575077,-1.1609533528642206,0.8172078927119153,1,0,0,0,0,0,1,0.0,1.3002498997010186,-0.6406153606955699,0.6707971898521148,3.34535629
2023-06-05,3411465.7,1.0067355132970588,3388641.460384615,53923.6,41651.19,38794.47,17808.64,12081.59,23231.98,33401.04,21145.03,95574.79000000001,56603.11,44377.009999999995,45482.630000000005,0.21990572072097667,0.2598809360438823,0.4629874238440711,0.43015446401583807,0.4989243405552797,-1.3165068040979206,-0.9356968572526011,1.0733497333369764,1,0,0,0,0,0,0,0.0,1.3540499987702708,-0.9366325396147899,1.7208109366482507,3.4114657000000004
2023-06-12,3389047.89,1.0001199388073765,3388641.460384615,66992.35,48911.63,38278.43,19169.52,11199.53,26985.14,32446.02,21680.99,115903.98000000001,57447.95,48666.130000000005,43645.55,0.7531514986061584,0.29572319698522587,0.28632714174400276,0.46033158211408215,0.3364999475529547,-1.3675114873861527,-0.6561370212670364,1.2677425996751714,0,0,0,0,0,0,0,0.0,1.3047529916935983,-1.031637146448339,1.8560427912225466,3.38904789
2023-06-19,3421740.84,1.0097677432098786,3388641.460384615,60134.14,54488.9,57707.69,32822.6,21768.86,28998.44,43637.4,34810.97,114623.04000000001,90530.29000000001,63809.41,65406.26,0.8236463107774227,0.33763889435730854,0.2968298580245512,1.0035576977154608,0.16915902945282368,-1.3984148713873175,-0.33852084641635094,1.3890890849242437,1,0,0,0,0,0,1,0.0857142857142857,1.3974218848040743,-1.1035615380624382,1.643620415925272,3.42174084
