semana_inicio,venta_neta_total_eur,coste_produccion_total_eur,unidades_vendidas,n_lineas,n_clientes_unicos,descuento_medio_pct,pct_lineas_con_descuento,n_pedidos,importe_neto_total_eur,ticket_medio_eur,inv_display,inv_email_crm,inv_exterior,inv_paid_search,inv_prensa,inv_radio_local,inv_social_paid,inv_video_online,inversion_total_eur,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,visitas_tienda,pedidos_tienda,pedidos_click_collect,sesiones_web,pedidos_online,tasa_conversion_tienda_pct,tasa_conversion_web_pct,anio,mes,semana_iso,level_year,Yt_indexed,time_trend,time_trend_sq,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2
2021-12-06,2650720.46,1035308.18,69269,27700,27056,4.012635379061372,30.223826714801444,27700,2650720.46,95.69387942238266,19630.4,16569.04,32643.420000000002,53411.48,20200.010000000002,25671.02,44053.14,42308.05,254486.56,0,0,0,1,0,0,0,0.0,8.314285714285715,53.92857142857143,26.405714285714286,2563,563.0,233.0,15360,427.0,0.21921857142857143,0.043935714285714286,2021,12,49,2653223.9715384617,0.9990564266095447,1.9164955509924708,3.6729551969739345,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006
2021-12-13,2639445.34,1031174.58,68678,27567,26936,3.9866507055537417,29.731200348242464,27567,2639445.34,95.74655711539158,23536.63,13932.96,31821.04,73109.52,21850.85,34207.630000000005,46290.47,49934.45,294683.55000000005,0,0,0,1,0,0,0,0.0,8.667142857142858,55.245714285714286,30.794285714285714,2656,590.0,214.0,16264,498.0,0.21995,0.04393428571428572,2021,12,50,2653223.9715384617,0.9948068343697074,1.9356605065023955,3.7467815964331104,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099
2021-12-20,2671928.92,1042434.55,69377,27797,27168,3.988919667590028,29.884519912220743,27797,2671928.92,96.12292405655286,17838.18,7581.71,26404.22,43091.35,15534.09,20461.09,41492.02,28697.23,201099.88999999998,1,0,0,1,0,1,0,0.0,8.837142857142858,57.018571428571434,28.07,2685,577.0,202.0,17042,503.0,0.21536285714285713,0.04239857142857143,2021,12,51,2653223.9715384617,1.0070498942653123,1.9548254620123204,3.821342586931682,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518
2021-12-27,2790771.71,1089651.36,72724,29020,28328,3.995175740868367,29.965541006202617,29020,2790771.71,96.1671850447967,25832.22,15806.77,34831.979999999996,71381.58,30413.71,41673.9,57036.82,51182.61,328159.58999999997,1,0,0,0,0,1,0,0.0,8.881428571428572,56.58571428571429,28.69857142857143,2632,566.0,213.0,18934,444.0,0.21374,0.03529142857142857,2021,12,52,2653223.9715384617,1.0518417366709458,1.9739904175222451,3.896638168469648,6.432490598706546e-16,1.0,1.2864981197413093e-15,1.0
2022-01-03,3081462.18,1201745.65,80510,32258,31400,3.9850579701159403,29.973959947919898,32258,3081462.18,95.52551863103727,21764.96,12601.26,33845.74,58352.52,23616.38,31528.739999999998,48767.51,38044.29,268521.39999999997,1,1,0,0,0,0,0,0.0,8.94,60.56428571428572,25.57857142857143,2415,527.0,205.0,14313,396.0,0.21670714285714285,0.04341428571428572,2022,1,1,3093562.7834615386,0.9960884571258003,1.9931553730321698,3.972668341047008,0.12053668025532305,0.992708874098054,0.23931566428755774,0.970941817426052
2022-01-10,3106483.71,1211573.16,80893,32294,31463,3.931380442187403,29.541091224376043,32294,3106483.71,96.19383507772342,24748.9,11967.51,28287.08,55518.91,21379.47,25922.23,37100.46,32614.88,237539.44,0,1,0,0,0,0,0,0.0,9.074285714285715,56.965714285714284,25.62,2566,582.0,196.0,12286,448.0,0.22605,0.05295428571428571,2022,1,2,3093562.7834615386,1.0041767138548272,2.0123203285420943,4.049433104663763,0.23931566428755774,0.970941817426052,0.4647231720437685,0.8854560256532099
2022-01-17,3074738.36,1201080.93,80041,32048,31204,3.9587493759360957,29.742885671492765,32048,3074738.36,95.94166125811283,29471.64,16501.77,37369.8,60119.04,33948.24,26264.8,53718.35,32969.45,290363.08999999997,0,1,0,0,0,0,0,0.0,10.244285714285715,60.79571428571428,27.564285714285713,2404,545.0,206.0,12366,450.0,0.22543285714285716,0.053457142857142856,2022,1,3,3093562.7834615386,0.9939149696388333,2.0314852840520192,4.126932459319913,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011
2022-01-24,3091825.26,1208558.96,80576,32260,31441,3.9956602603843767,29.962802231866085,32260,3091825.26,95.84083261004339,19886.86,7371.24,32100.510000000002,63390.15,29171.05,27346.86,45911.35,31796.079999999998,256974.09999999998,1,1,0,0,0,0,0,0.0,11.045714285714286,58.97714285714285,26.724285714285713,2592,606.0,224.0,12006,441.0,0.23456142857142856,0.05579571428571428,2022,1,4,3093562.7834615386,0.9994383422664548,2.0506502395619437,4.205166405015457,0.4647231720437685,0.8854560256532099,0.8229838658936564,0.5680647467311558
2022-01-31,3091341.22,1208763.91,80693,32203,31330,4.017638108250784,30.062416545042385,32203,3091341.22,95.99544203956154,16366.43,10330.59,41079.96,62391.56,21634.22,29351.29,42919.66,39341.34,263415.05000000005,1,1,0,0,0,0,0,0.0,11.777142857142858,60.395714285714284,27.624285714285715,2043,465.0,153.0,8672,321.0,0.2272242857142857,0.05558428571428571,2022,1,5,3093562.7834615386,0.9992818754242148,2.0698151950718686,4.2841349417503976,0.5680647467311558,0.8229838658936564,0.9350162426854148,0.35460488704253557
2022-02-07,3113532.81,1216232.23,81160,32476,31586,4.014964897154822,30.102229338588497,32476,3113532.81,95.87180718068728,19203.17,8722.35,24541.27,43997.09,20802.01,26254.99,38529.36,31630.08,213680.32,0,1,0,0,0,0,0,0.0,12.358571428571429,58.12714285714286,28.294285714285714,1725,375.0,150.0,11729,342.0,0.21787714285714285,0.04455428571428571,2022,2,6,3093562.7834615386,1.0064553487148291,2.088980150581793,4.363838069524731,0.6631226582407952,0.7485107481711011,0.992708874098054,0.120536680255323
2022-02-14,3046888.84,1189697.3,79578,31899,31030,4.039311577165428,30.373992915138402,31899,3046888.84,95.516750995329,16439.3,13417.64,27302.03,54780.74,25609.49,23088.59,40411.79,38620.14,239669.71999999997,0,0,0,0,0,0,0,0.0,13.530000000000001,60.51428571428571,27.455714285714286,1760,367.0,146.0,14337,308.0,0.20689571428571427,0.03281428571428572,2022,2,7,3093562.7834615386,0.984912559812569,2.108145106091718,4.444275788338461,0.7485107481711011,0.6631226582407953,0.992708874098054,-0.12053668025532288
2022-02-21,3118630.85,1218036.29,81442,32554,31666,4.005037783375315,29.996313817042452,32554,3118630.85,95.7986990845979,10813.19,5897.49,14825.13,29701.39,13269.61,13881.99,26326.04,21226.14,135940.97999999998,1,0,0,0,0,0,0,0.0,13.785714285714286,57.19571428571429,29.65142857142857,1687,364.0,147.0,13620,321.0,0.21312285714285714,0.034935714285714285,2022,2,8,3093562.7834615386,1.008103299752789,2.127310061601643,4.5254480981915854,0.8229838658936564,0.5680647467311558,0.9350162426854148,-0.35460488704253545
2022-02-28,3085441.55,1203943.4,80622,32261,31409,4.004215616378909,30.01456867425064,32261,3085441.55,95.63998481138216,15677.86,10859.79,25098.88,48337.86,17657.98,19803.68,30776.9,29968.760000000002,198181.71,1,0,0,0,0,0,1,0.0,14.94857142857143,55.31142857142857,28.714285714285715,1954,413.0,142.0,13108,318.0,0.21026142857142857,0.035872857142857144,2022,2,9,3093562.7834615386,0.9973747959779722,2.1464750171115674,4.607354999084103,0.8854560256532098,0.4647231720437686,0.8229838658936565,-0.5680647467311557
2022-03-07,3120569.43,1219577.93,81199,32439,31577,3.9680631338820556,29.745059958691698,32439,3120569.43,96.19807731434385,16212.13,8309.55,19304.57,36889.32,14057.619999999999,19573.76,30620.61,26696.25,171663.81,0,0,0,0,0,0,0,0.0,15.797142857142857,55.988571428571426,28.052857142857142,2002,412.0,138.0,15034,334.0,0.20524857142857142,0.032217142857142854,2022,3,10,3093562.7834615386,1.0087299493913107,2.1656399726214923,4.689996491016018,0.9350162426854148,0.35460488704253557,0.6631226582407952,-0.7485107481711012
2022-03-14,3074141.12,1200634.8,80157,32070,31273,4.027439975054568,30.277517929529157,32070,3074141.12,95.85722232616152,22331.89,12077.81,27224.71,48807.37,22228.510000000002,23291.29,39074.05,32066.16,227101.79,0,0,0,0,0,0,0,0.08571428571428572,17.302857142857142,54.90428571428572,28.237142857142857,1958,409.0,149.0,14158,300.0,0.20784,0.03269,2022,3,11,3093562.7834615386,0.9937219106832522,2.184804928131417,4.773372573987325,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096
2022-03-21,3081590.36,1202665.53,80330,32307,31451,4.00130002785774,29.940879685517068,32307,3081590.36,95.38460271767728,16882.35,11038.15,38067.77,60051.43,17866.559999999998,32749.84,44583.14,31927.34,253166.58,1,0,0,0,0,0,1,0.0,18.857142857142858,51.878571428571426,25.64,1897,408.0,133.0,13637,318.0,0.21243857142857142,0.033421428571428574,2022,3,12,3093562.7834615386,0.9961298915523731,2.2039698836413417,4.857483247998029,0.992708874098054,0.120536680255323,0.23931566428755768,-0.970941817426052
2022-03-28,3069932.72,1198607.58,79922,32068,31221,4.008980915554447,30.0361731320943,32068,3069932.72,95.7319670699763,19371.93,12539.98,27657.95,52266.61,19539.010000000002,20869.84,45645.11,37622.52,235512.94999999998,1,0,0,0,0,0,0,0.0,19.021428571428572,50.23571428571429,26.427142857142858,1836,397.0,145.0,13930,329.0,0.21588714285714286,0.03463,2022,3,13,3093562.7834615386,0.9923615374519416,2.223134839151266,4.9423285130481265,1.0,-1.6081226496766366e-16,-3.216245299353273e-16,-1.0
2022-04-04,3131012.59,1223906.99,81404,32407,31538,3.99203875705866,29.90094732619496,32407,3131012.59,96.61531736970407,14886.93,7568.48,20277.83,43791.7,14150.26,17987.9,32638.61,30114.8,181416.51,1,0,0,0,1,1,0,0.0,20.27857142857143,48.361428571428576,25.262857142857143,2036,435.0,142.0,16188,368.0,0.21274285714285712,0.03234857142857143,2022,4,14,3093562.7834615386,1.0121057205428872,2.242299794661191,5.02790836913762,0.992708874098054,-0.12053668025532288,-0.23931566428755743,-0.9709418174260521
2022-04-11,3071054.0,1200260.9,80126,32094,31249,3.994827693649903,29.828005234623294,32094,3071054.0,95.68935003427431,14426.21,10159.7,22625.18,39280.25,13135.210000000001,21038.65,31432.61,25624.63,177722.44,0,0,0,0,1,1,0,0.04285714285714286,20.925714285714285,47.037142857142854,32.17285714285714,2197,472.0,143.0,15626,340.0,0.2153142857142857,0.031271428571428575,2022,4,15,3093562.7834615386,0.9927239933251484,2.2614647501711156,5.114222816266507,0.9709418174260521,-0.2393156642875575,-0.46472317204376806,-0.8854560256532101
2022-04-18,3079957.05,1203363.0,80211,31995,31167,3.9956243162994216,30.126582278481013,31995,3079957.05,96.26369901547116,14267.49,5919.0,18309.37,35931.15,15191.73,18889.0,29703.65,25423.39,163634.78000000003,0,0,0,0,0,0,0,0.05714285714285714,22.235714285714284,44.23,27.771428571428572,1791,391.0,151.0,16050,323.0,0.21846,0.030454285714285715,2022,4,16,3093562.7834615386,0.9956019210166749,2.2806297056810405,5.20127185443479,0.9350162426854148,-0.35460488704253545,-0.663122658240795,-0.7485107481711013
2022-04-25,3075497.68,1200464.36,79893,31973,31118,3.984612016388828,29.893973039752293,31973,3075497.68,96.19046320332781,18023.72,10356.13,28037.809999999998,48724.36,20555.21,22533.8,35400.26,30801.28,214432.56999999998,1,0,0,0,0,0,1,0.0,23.002857142857142,43.885714285714286,27.091428571428573,1676,381.0,162.0,15274,350.0,0.22501000000000002,0.03419571428571429,2022,4,17,3093562.7834615386,0.9941604212598768,2.299794661190965,5.289055483642465,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559
2022-05-02,3081952.44,1204152.42,80490,32260,31401,4.027898326100434,30.170489770613763,32260,3081952.44,95.53479355238686,23972.72,13458.95,37505.77,67253.08,22896.97,25955.83,57594.67,42927.75,291565.74,1,0,0,0,0,0,0,0.0,23.455714285714286,43.68571428571428,25.68857142857143,1794,399.0,133.0,13810,310.0,0.22192857142857142,0.03304,2022,5,18,3093562.7834615386,0.9962469345947629,2.31895961670089,5.377573703889539,0.8229838658936565,-0.5680647467311557,-0.9350162426854147,-0.3546048870425359
2022-05-09,3086944.27,1206333.77,80452,32141,31263,3.9955197411405994,29.880837559503437,32141,3086944.27,96.0438153759995,13369.62,8619.66,20371.92,38394.8,12509.02,17656.87,31106.6,21825.22,163853.71,0,0,0,0,0,0,0,0.0,24.242857142857144,39.620000000000005,27.264285714285716,1814,394.0,125.0,13648,276.0,0.21721000000000001,0.02974571428571428,2022,5,19,3093562.7834615386,0.9978605530500555,2.3381245722108144,5.466826515176003,0.7485107481711013,-0.6631226582407951,-0.992708874098054,-0.12053668025532357
2022-05-16,3086588.16,1206071.05,80473,32279,31362,4.014064871898138,30.121750983611634,32279,3086588.16,95.62217416896435,12326.59,8053.98,17720.57,43425.65,19564.48,19079.75,28729.21,21953.66,170853.89,0,0,0,0,0,0,1,0.0,24.37,37.379999999999995,28.4,1682,365.0,159.0,16668,331.0,0.21753571428571428,0.029815714285714286,2022,5,20,3093562.7834615386,0.9977454398214171,2.3572895277207393,5.5568139175018665,0.6631226582407952,-0.7485107481711012,-0.992708874098054,0.1205366802553232
2022-05-23,3092290.55,1209307.69,80660,32312,31416,4.016464471403813,30.125030948254516,32312,3092290.55,95.70099498638277,14563.61,7731.92,21746.91,34854.82,15337.88,21984.329999999998,34646.62,23517.3,174383.39,1,0,0,0,0,0,0,0.0,25.54142857142857,38.07285714285714,27.665714285714284,1798,403.0,173.0,16265,337.0,0.22412714285714286,0.03242428571428571,2022,5,21,3093562.7834615386,0.9995887481358581,2.3764544832306638,5.647535910867121,0.5680647467311558,-0.8229838658936564,-0.9350162426854148,0.35460488704253557
2022-05-30,3077180.71,1201020.58,79980,32025,31174,3.9843871975019516,29.74551131928181,32025,3077180.71,96.08682935206869,14833.76,6347.4,19928.35,46370.29,18224.46,20157.36,40501.69,27096.26,193459.57,1,0,0,0,0,0,1,0.0,25.325714285714284,34.06428571428572,59.58142857142857,1754,405.0,132.0,14013,313.0,0.23185285714285717,0.0322,2022,5,22,3093562.7834615386,0.994704463879279,2.3956194387405887,5.7389924952717735,0.46472317204376906,-0.8854560256532096,-0.822983865893657,0.5680647467311548
2022-06-06,3090500.72,1208153.65,80454,32221,31363,3.99118587256758,29.797337140374292,32221,3090500.72,95.91572949318768,25335.280000000002,14280.189999999999,26159.95,52445.020000000004,27492.04,26018.59,48548.42,41851.2,262130.69,0,0,0,0,0,0,0,0.0,25.84285714285714,34.379999999999995,73.5657142857143,1698,389.0,129.0,14886,301.0,0.23131428571428572,0.02922285714285714,2022,6,23,3093562.7834615386,0.9990101822151765,2.414784394250513,5.831183670715818,0.35460488704253584,-0.9350162426854147,-0.6631226582407956,0.7485107481711007
2022-06-13,3078424.96,1202173.53,80150,32101,31217,3.9911529235849352,29.995950281922685,32101,3078424.96,95.89810161677207,15771.65,9038.18,24178.32,48780.42,18834.86,21353.49,39148.64,33650.63,210756.19,0,0,0,0,0,0,0,0.0,25.987142857142857,33.04714285714286,71.98142857142857,1594,368.0,142.0,15411,283.0,0.23020000000000002,0.02909142857142857,2022,6,24,3093562.7834615386,0.9951066700367399,2.433949349760438,5.9241094371992595,0.23931566428755768,-0.970941817426052,-0.4647231720437684,0.88545602565321
2022-06-20,3114506.95,1216627.84,80930,32276,31414,3.981596232494733,29.85500061965547,32276,3114506.95,96.49606363861693,20800.72,9169.09,27819.27,52763.45,16684.67,22977.35,41288.41,32562.11,224065.07,1,0,0,0,0,0,0,0.08571428571428572,25.305714285714288,34.284285714285716,72.92,1794,419.0,127.0,15208,330.0,0.23105142857142857,0.03051285714285714,2022,6,25,3093562.7834615386,1.0067702413057305,2.4531143052703626,6.017769794722094,0.12053668025532308,-0.992708874098054,-0.2393156642875578,0.970941817426052
2022-06-27,3109687.69,1215307.97,80871,32346,31466,3.9420639337166885,29.604897050639956,32346,3109687.69,96.13824553267791,15005.26,9341.220000000001,24965.72,52390.38,14840.66,24444.39,38630.73,30583.68,210202.04,1,1,0,0,0,1,1,0.0,25.482857142857142,27.987142857142857,73.72285714285715,1859,461.0,191.0,13995,350.0,0.24751,0.040908571428571426,2022,6,26,3093562.7834615386,1.0052124064281696,2.4722792607802875,6.112164743284325,-3.216245299353273e-16,-1.0,6.432490598706546e-16,1.0
2022-07-04,3060107.85,1194795.94,79868,32056,31179,4.002370851010731,29.913276765660097,32056,3060107.85,95.46131301472424,26759.61,13103.89,42500.69,66043.63,23298.12,35858.62,49123.39,44975.77,301663.72000000003,1,1,0,0,0,1,1,0.0,25.09857142857143,32.39714285714286,72.94571428571429,2299,583.0,214.0,13468,457.0,0.2543442857142857,0.050257142857142854,2022,7,27,3093562.7834615386,0.989185629708118,2.4914442162902124,6.20729428288595,-0.12053668025532283,-0.992708874098054,0.23931566428755732,0.9709418174260521
2022-07-11,3098996.2,1212396.84,80662,32177,31325,4.021506044690307,30.16440314510365,32177,3098996.2,96.3109115206514,21949.9,13137.26,39798.22,62934.92,24725.940000000002,24656.3,44457.53,45504.18,277164.25,0,1,0,0,0,1,0,0.0,24.74857142857143,31.56857142857143,73.13000000000001,2311,584.0,222.0,13234,413.0,0.25274285714285716,0.04841,2022,7,28,3093562.7834615386,1.0017563621360812,2.510609171800137,6.303158413526969,-0.23931566428755743,-0.9709418174260521,0.46472317204376795,0.8854560256532102
2022-07-18,3090648.75,1208470.48,80623,32224,31355,4.0519488579940415,30.297293942403176,32224,3090648.75,95.9113936817279,26545.62,16777.23,32562.53,80877.57,32877.85,36593.69,54040.99,46786.6,327062.08,0,1,0,0,0,1,0,0.0,23.928571428571427,27.737142857142857,72.30285714285714,2440,619.0,227.0,13544,419.0,0.25410571428571427,0.04796285714285715,2022,7,29,3093562.7834615386,0.9990580331916594,2.529774127310062,6.399757135207385,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011
2022-07-25,3096410.26,1208950.94,80575,32181,31381,3.9818526459712253,30.01149746744974,32181,3096410.26,96.21858425779186,30527.09,17940.37,46126.090000000004,75000.14,29299.26,43840.44,54096.43,45184.67,342014.49,1,1,0,0,0,1,0,0.0,23.595714285714287,29.90714285714286,74.65428571428572,2351,602.0,208.0,12815,461.0,0.25649999999999995,0.052744285714285716,2022,7,30,3093562.7834615386,1.0009204521575201,2.5489390828199863,6.497090447927193,-0.46472317204376806,-0.8854560256532101,0.8229838658936558,0.5680647467311567
2022-08-01,3088268.88,1206701.21,80489,32159,31294,4.0153611741658635,29.985385117696445,32159,3088268.88,96.03124724027488,13675.11,10016.16,23353.969999999998,39884.73,20747.91,20274.52,33716.869999999995,30185.170000000002,191854.44000000003,1,1,0,0,0,1,0,0.0,22.975714285714286,29.502857142857142,72.88857142857142,1597,405.0,147.0,8553,291.0,0.2565914285714286,0.051480000000000005,2022,8,31,3093562.7834615386,0.9982887357289658,2.568104038329911,6.595158351686398,-0.5680647467311556,-0.8229838658936565,0.9350162426854147,0.354604887042536
2022-08-08,3069749.39,1201121.13,79967,32070,31258,4.062363579669473,30.583099469909573,32070,3069749.39,95.72028032429061,16686.04,9715.74,23814.41,43521.67,16892.14,20188.829999999998,35333.81,24652.88,190805.52000000002,0,1,0,0,0,1,0,0.0,22.431428571428572,31.177142857142858,74.09142857142857,1579,395.0,128.0,8715,297.0,0.25092857142857145,0.049011428571428574,2022,8,32,3093562.7834615386,0.9923022756839308,2.5872689938398357,6.693960846484996,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369
2022-08-15,3094679.6,1207037.19,80529,32162,31283,3.9832721845656365,29.97326036938001,32162,3094679.6,96.22161557117094,14932.369999999999,6714.88,24885.5,36273.71,16834.8,21338.59,37216.44,25243.91,183440.19999999998,0,1,0,0,0,1,0,0.02857142857142857,21.45142857142857,31.618571428571432,73.61571428571429,1467,346.0,122.0,12166,248.0,0.23574857142857145,0.031958571428571426,2022,8,33,3093562.7834615386,1.0003610130508527,2.6064339493497606,6.793497932322991,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309
2022-08-22,3099185.66,1209575.93,80624,32246,31404,3.9874713142715374,29.91999007628853,32246,3099185.66,96.11070086212244,27809.49,13450.73,34146.3,60881.84,29373.379999999997,35209.07,45552.08,48651.06,295073.95,1,0,0,0,0,1,1,0.08571428571428572,20.572857142857142,30.625714285714288,71.70571428571428,1547,366.0,113.0,13130,284.0,0.2354585714285714,0.03116714285714286,2022,8,34,3093562.7834615386,1.0018176054381447,2.625598904859685,6.893769609200377,-0.8229838658936564,-0.5680647467311559,0.9350162426854149,-0.35460488704253545
2022-08-29,3088581.36,1205967.06,80416,32212,31371,3.9789519433751397,29.91742207872842,32212,3088581.36,95.88294300260772,24130.96,9090.34,31868.54,47029.06,18115.350000000002,24837.85,34549.07,30297.67,219918.84000000003,1,0,0,0,0,1,0,0.0,19.060000000000002,33.53,46.38857142857143,1742,398.0,143.0,13855,298.0,0.23019428571428568,0.031768571428571424,2022,8,35,3093562.7834615386,0.9983897454778775,2.64476386036961,6.994775877117162,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547
2022-09-05,3076328.13,1198704.7,80048,31952,31113,3.8895843765648475,29.375312969454182,31952,3076328.13,96.27967357285928,11696.09,10196.85,19446.3,38103.99,20770.04,18461.61,29088.07,26255.65,174018.6,1,0,0,0,0,0,0,0.0,18.33857142857143,32.36714285714285,26.52714285714286,1812,407.0,150.0,15977,318.0,0.2240957142857143,0.029572857142857144,2022,9,36,3093562.7834615386,0.9944288657874744,2.6639288158795345,7.0965167360733385,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711007
2022-09-12,3092138.72,1208113.28,80596,32260,31391,4.039677619342839,30.353378797272164,32260,3092138.72,95.85054928704278,20508.36,12313.54,26521.8,66873.78,21088.98,30186.96,39968.49,41370.66,258832.56999999998,0,0,0,0,0,0,1,0.0,17.281428571428574,35.957142857142856,29.021428571428572,1893,419.0,154.0,15431,299.0,0.22008714285714287,0.030004285714285713,2022,9,37,3093562.7834615386,0.9995396688022136,2.6830937713894594,7.198992186068913,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099
2022-09-19,3143914.1,1229512.8,81775,32563,31748,4.008230199920154,29.966526425697875,32563,3143914.1,96.54866259251298,11517.05,8407.64,22798.75,33982.88,15180.01,24489.89,31812.53,28157.72,176346.47,1,0,0,0,0,0,1,0.0,16.308571428571426,34.43142857142857,31.52285714285714,1723,379.0,145.0,15894,315.0,0.21948714285714285,0.029435714285714284,2022,9,38,3093562.7834615386,1.0162761579650634,2.702258726899384,7.302202227103879,-0.992708874098054,-0.12053668025532357,0.23931566428755877,-0.9709418174260518
2022-09-26,3102521.4,1210461.58,80721,32319,31429,3.966088059655311,29.69460688758934,32319,3102521.4,95.9968253968254,17485.63,11444.56,19566.1,40440.31,22511.82,19418.18,34975.57,26782.85,192625.02000000002,1,0,0,0,0,0,0,0.0,15.462857142857144,37.378571428571426,26.032857142857143,1982,437.0,147.0,14772,345.0,0.22211285714285714,0.033620000000000004,2022,9,39,3093562.7834615386,1.002895889679807,2.7214236824093088,7.406146859178242,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0
2022-10-03,3079041.46,1203706.65,80004,32009,31127,3.990127776562842,29.904089474835203,32009,3079041.46,96.19299134618389,14094.73,8781.26,24891.78,42601.63,18592.85,20152.27,39119.12,25945.2,194178.84000000003,1,0,0,0,0,0,1,0.0,14.232857142857142,39.26428571428571,29.685714285714287,1956,430.0,164.0,15562,315.0,0.22090142857142858,0.03139714285714286,2022,10,40,3093562.7834615386,0.9953059548236193,2.7405886379192332,7.510826082291998,-0.992708874098054,0.1205366802553232,-0.23931566428755807,-0.9709418174260519
2022-10-10,3111112.04,1216448.26,80980,32451,31612,3.9567347693445503,29.684755477489137,32451,3111112.04,95.87106838001911,16350.49,9110.26,17950.22,40288.08,18483.94,19289.42,37552.12,24367.51,183392.04,0,0,0,0,0,0,0,0.0,13.751428571428571,40.120000000000005,28.041428571428572,1887,411.0,149.0,16082,327.0,0.21871142857142856,0.029818571428571427,2022,10,41,3093562.7834615386,1.005672830250054,2.759753593429158,7.616239896445151,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102
2022-10-17,3120931.47,1218498.43,81057,32511,31635,3.9226723262895637,29.497708467903173,32511,3120931.47,95.996169604134,16403.3,8383.71,26657.07,49532.369999999995,22889.34,28393.5,37322.08,30265.19,219846.56,0,0,0,0,0,0,0,0.0,12.438571428571429,42.385714285714286,27.138571428571428,1911,416.0,164.0,17004,352.0,0.21559571428571428,0.03067428571428571,2022,10,42,3093562.7834615386,1.008846979503625,2.7789185489390826,7.722388301637697,-0.9350162426854148,0.35460488704253557,-0.6631226582407951,-0.7485107481711012
2022-10-24,3103637.95,1212437.77,80884,32219,31359,4.046680530121978,30.252335578385427,32219,3103637.95,96.32943139141501,18867.56,14171.07,27391.8,54075.95,19303.75,31176.579999999998,44897.36,38687.3,248571.37,1,0,0,0,0,0,0,0.0,12.11142857142857,44.02428571428571,28.784285714285716,2153,478.0,149.0,15727,359.0,0.22094,0.03325,2022,10,43,3093562.7834615386,1.0032568165715996,2.7980835044490076,7.8292712978696395,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568
2022-10-31,3145788.8,1229511.52,81637,32507,31579,3.9769895714769126,29.904328298520316,32507,3145788.8,96.77265819669609,28034.29,10686.91,36883.19,71965.47,27538.11,38678.24,53748.83,52173.27,319708.31,1,0,0,0,0,0,0,0.0,10.764285714285714,45.644285714285715,26.27,2055,453.0,174.0,16527,378.0,0.2196142857142857,0.033881428571428576,2022,10,44,3093562.7834615386,1.0168821582731944,2.817248459958932,7.9368888851409745,-0.822983865893657,0.5680647467311548,-0.935016242685414,-0.3546048870425378
2022-11-07,3079175.31,1202706.26,80121,32070,31215,4.0,29.806672903024634,32070,3079175.31,96.01419738072966,29755.53,20753.06,47921.36,81249.0,31037.510000000002,46990.76,68051.73,64142.79,389901.74,0,0,0,0,0,0,0,0.0,10.347142857142856,49.16285714285714,30.658571428571427,2264,476.0,190.0,18357,378.0,0.2097342857142857,0.031432857142857144,2022,11,45,3093562.7834615386,0.9953492220883781,2.836413415468857,8.045241063451707,-0.7485107481711011,0.6631226582407953,-0.992708874098054,-0.12053668025532294
2022-11-14,3085428.87,1204438.94,80315,32241,31366,4.032443162432927,30.265810613814708,32241,3085428.87,95.69891969852053,26683.94,16704.66,37069.96,71997.07,29503.1,37822.9,55251.12,56940.53,331973.28,0,0,1,0,0,0,1,0.0,9.627142857142857,49.64714285714286,29.37142857142857,2259,485.0,176.0,17398,402.0,0.21447571428571427,0.03526571428571428,2022,11,46,3093562.7834615386,0.9973706971440751,2.855578370978782,8.154327832801833,-0.6631226582407956,0.7485107481711007,-0.9927088740980541,0.12053668025532208
2022-11-21,3111419.92,1215192.51,81047,32476,31611,3.995873876093115,29.865131173789877,32476,3111419.92,95.80674713634684,22415.739999999998,10420.98,28616.72,53355.01,24980.06,30149.39,39603.08,50553.99,260094.97000000003,1,0,1,0,0,0,1,0.0,9.225714285714284,51.38142857142857,26.414285714285715,2492,601.0,198.0,10846,459.0,0.23996857142857142,0.06086142857142857,2022,11,47,3093562.7834615386,1.0057723530402962,2.8747433264887063,8.264149193191352,-0.5680647467311559,0.8229838658936564,-0.9350162426854149,0.35460488704253534
